iteration,trainError,testError
0,0.12926064866110418,0.12933117850539705
1,0.1292583201400644,0.1293304009548906
2,0.1292583201400644,0.1293304009548906
3,0.12925905573985344,0.12933029735786228
4,0.12923992646191398,0.12932372215688104
5,0.12921404687097593,0.12928724853695084
6,0.1292124092605743,0.12928763221592576
7,0.12920926723843734,0.12928741064994834
8,0.12918706095682223,0.12927805311972523
9,0.12920359081141752,0.12932090110260375
10,0.12918900344350087,0.12928157445531535
11,0.12919707007372636,0.12928366993680046
12,0.12920197600152988,0.12929671456913347
13,0.1291860827591434,0.12927725286055292
14,0.1292446804678967,0.12934136175745617
15,0.12920679194687526,0.1292936948683941
16,0.12918070867346226,0.12927397687271464
17,0.12919301029937633,0.12928427125596428
18,0.1291819212780996,0.12927698050440822
19,0.12916356198138146,0.1292244551134769
20,0.12914980257683392,0.129195554472195
21,0.12921785592460192,0.12932486687307818
22,0.12914980257683392,0.129195554472195
23,0.12915064005696103,0.12919440157826154
24,0.12914980257683392,0.129195554472195
25,0.12907579860098511,0.12912461486644525
26,0.1290605758546015,0.12911587696473478
27,0.1290605758546015,0.12911587696473478
28,0.12905964258352626,0.12911368853311855
29,0.1285924799743092,0.12861033306653785
30,0.1285924799743092,0.12861033306653785
31,0.12859462674301234,0.12860906224407032
32,0.1285924799743092,0.12861033306653785
33,0.1285924799743092,0.12861033306653785
34,0.128549226460794,0.1285584352269431
35,0.128549226460794,0.1285584352269431
36,0.128549226460794,0.1285584352269431
37,0.1285525698359355,0.12856085592199157
38,0.128549226460794,0.1285584352269431
39,0.128549226460794,0.1285584352269431
40,0.12853778270767413,0.12854573197649075
41,0.12853662470929972,0.1285436992449587
42,0.12853664897870878,0.12854460581221397
43,0.1285363333464629,0.12853994516662973
44,0.12850423791313895,0.1285000649867282
45,0.12847259239779218,0.1284636443928476
46,0.12848183572535987,0.12848279835129028
47,0.12846086333091716,0.12845245450538767
48,0.12850114094347057,0.1285171065068947
49,0.12846086333091716,0.12845245450538767
50,0.12846049677334428,0.12845164585726446
51,0.1284316748909341,0.12840391428975065
52,0.1284584906282724,0.12843764467415514
53,0.1284316748909341,0.12840391428975065
54,0.1284316748909341,0.12840391428975065
55,0.12845136488215045,0.12841921960059716
56,0.1284316748909341,0.12840391428975065
57,0.1284316748909341,0.12840391428975065
58,0.1284316748909341,0.12840391428975065
59,0.12844163072942244,0.1284138411218966
60,0.1284204949897938,0.12839447462791173
61,0.1284047172908911,0.1283704971652758
62,0.1284047172908911,0.1283704971652758
63,0.12841313251202793,0.12837472756863616
64,0.12837372361241267,0.12833173319563182
65,0.12837372361241267,0.12833173319563182
66,0.12836860257582575,0.12833267646675792
67,0.12836860257582575,0.12833267646675792
68,0.12836860257582575,0.12833267646675792
69,0.1283440435519433,0.12830269826208285
70,0.12835372642121962,0.1283156497120994
71,0.1283440435519433,0.12830269826208285
72,0.12836277025443082,0.12832014947638035
73,0.12833422983150114,0.1282947632989299
74,0.12834863085098294,0.12830842468743828
75,0.12833422983150114,0.1282947632989299
76,0.12833104319302038,0.12829635053993563
77,0.12833959826844515,0.12830156353827057
78,0.12833115954438143,0.1282964361933713
79,0.1283177015219397,0.12828584438469456
80,0.12831601766811035,0.128285097351747
81,0.12830784506850781,0.12828287747444694
82,0.12830784506850781,0.12828287747444694
83,0.12830967999199963,0.1282846526713428
84,0.12831641239228453,0.12829083208684755
85,0.12829701025614523,0.12826476015430147
86,0.12830749700587857,0.1282712830252583
87,0.12829994025337474,0.1282694367418661
88,0.12829745821505464,0.1282596411599878
89,0.12827000419756962,0.1282219671520356
90,0.12826868535830377,0.12821981479388977
91,0.1283137456152745,0.1282898303884816
92,0.12826094207068767,0.12820042691448505
93,0.12825879498360185,0.12819847333971396
94,0.12826182829920094,0.12819660253631177
95,0.1282665041018595,0.128202675188257
96,0.12824431445525533,0.1281857314540149
97,0.12831374861224876,0.12827221564024335
98,0.12824431445525533,0.1281857314540149
99,0.12824431445525533,0.1281857314540149
100,0.12824431445525533,0.1281857314540149
101,0.1282199611633205,0.12813780191344049
102,0.12820839791105187,0.12812788831925834
103,0.12821787113524394,0.1281508968863975
104,0.12821028478610638,0.12814547415791855
105,0.12820839791105187,0.12812788831925834
106,0.1282049476861967,0.12812814927241434
107,0.1281896029209132,0.1281124800397083
108,0.1281895211953654,0.12811052089986466
109,0.12818504076981793,0.12811063114156954
110,0.1281859367922745,0.12811009345737304
111,0.128189190358675,0.12811704428545412
112,0.12818504076981793,0.12811063114156954
113,0.12817873286479728,0.12811168784288315
114,0.12815739155950115,0.1280872186387159
115,0.12815663133673355,0.12808688827128034
116,0.1281451836503156,0.12808288327321932
117,0.12814739876332723,0.12808156210541613
118,0.1281451836503156,0.12808288327321932
119,0.1281394972545385,0.12807967330074335
120,0.12818803625533834,0.1281393258568826
