iteration,trainError,testError
0,0.12792174056867342,0.1278241946108534
1,0.12613973538709417,0.12630020316606114
2,0.1259566748954618,0.1260686138347467
3,0.13066437882428447,0.1308463382720095
4,0.12662247348650366,0.12640306637873652
5,0.13250302543753584,0.13250371250889495
6,0.12475764367520448,0.1246602651934713
7,0.1285107506839874,0.12844121428754898
8,0.12744327579923137,0.12711839200811942
9,0.12745208384161288,0.1265192328940561
10,0.12829458423527826,0.12848794147926879
11,0.1239668868738686,0.12355314947636477
12,0.12428334299537175,0.12414213838822066
13,0.12250193941214854,0.12234922758877818
14,0.1258179505166713,0.12609267534058646
15,0.12762434561496375,0.12777665197919325
16,0.1237581128331697,0.12375997593010415
17,0.12478655112850277,0.1246859764644134
18,0.12665588628913896,0.12617787562983399
19,0.12763350704729343,0.1278021647096971
20,0.12734004663906848,0.12726921593941296
21,0.12963312970828128,0.12924543261733024
22,0.12440201505876097,0.12403458537215904
23,0.1279770408990664,0.1276944324868954
24,0.12905676553109727,0.12912282407451503
25,0.12566155818361335,0.125968290922585
26,0.12654778251202575,0.1264459535209086
27,0.12526988909456765,0.12525936887658823
28,0.12803262124088927,0.12786205897311223
29,0.1256632861549817,0.12562416825595976
30,0.12812159139178372,0.12821235374605633
31,0.12816304342684068,0.12787235941147262
32,0.1273996913189875,0.12762158896517226
33,0.12981559272683477,0.13011720872300134
34,0.1297929063448686,0.13008668778828777
35,0.12790545887952076,0.12787817952208383
36,0.12504855479627022,0.12483310953523633
37,0.12825826401325682,0.127799778740598
38,0.1282114471585239,0.1283316297816611
39,0.1262442551100124,0.12646836777069775
40,0.1351161081104566,0.1351077021024525
41,0.12910340483679028,0.12919798547417627
42,0.1294917479362589,0.129463427075317
43,0.12576827532630366,0.12560256107226175
44,0.12781740651167156,0.12757083155109822
45,0.12781844349661645,0.12757054009896165
46,0.12690531693496127,0.1269272510103659
47,0.12858350214081038,0.12823156382510206
48,0.128207352950033,0.1280479484345139
49,0.1272638958886496,0.12728248246646798
50,0.1271300776190264,0.1273303243417393
51,0.12964537981333824,0.12975184001636733
52,0.12830797660934362,0.128317800569764
53,0.12736502767898122,0.12791034999365156
54,0.12996186633473444,0.12982059710929825
55,0.12736209843418358,0.1270537838512869
56,0.12742526229860984,0.12758146550237773
57,0.12778261877807856,0.12777970248526166
58,0.12914511018721325,0.12924198891424854
59,0.12756815555925385,0.127519694889214
60,0.12847927219619545,0.12870636742809974
61,0.12649485610812067,0.12667191012515294
62,0.12726426964206447,0.12761979919008495
63,0.1265513317232099,0.12619612785412299
64,0.12788746165635984,0.12847875587913382
65,0.12838975356708449,0.12861895311573032
66,0.12627489877691403,0.12645191000134154
67,0.12581860251248989,0.1256707068881449
68,0.12707503145675372,0.12706790940648868
69,0.12858904210255184,0.12899075323893217
70,0.12766741896386877,0.1278056776421341
71,0.12723202076486698,0.12761910120268496
72,0.12779304994827845,0.127543896036418
73,0.12806952995240195,0.12818445508938636
74,0.12604033028079115,0.12627578913997903
75,0.12743792713478347,0.12755401157383323
76,0.12672275218226,0.1268277175309155
77,0.12830726450566282,0.12841551420578332
78,0.127112757948738,0.12696750995824016
79,0.1279665759917648,0.1280823591283337
80,0.12762560591645028,0.12773191956104013
