iteration,trainError,testError
0,0.12486477177935522,0.12531614258414775
1,0.12486639308760995,0.12532001664183468
2,0.12486462844708156,0.12531775279873117
3,0.12500765801822844,0.12546712889935763
4,0.12493874600206367,0.12537014777056704
5,0.124862193947298,0.12531615741580102
6,0.12484737088619767,0.1252624662532388
7,0.12483721548714427,0.12527321295279595
8,0.12484543307256867,0.12528122004621117
9,0.12484781368543516,0.1252814166762112
10,0.12453909760858572,0.12489243069428292
11,0.12465653133622735,0.12501080519505697
12,0.12482297228200392,0.12526326506488406
13,0.12453909760858572,0.12489243069428292
14,0.1245461640604777,0.12491370115417093
15,0.12453969291920092,0.12489475110650877
16,0.12469956138437463,0.12503822099961323
17,0.12455341025001508,0.12490524172403414
18,0.12456721020784788,0.12489685077630369
19,0.12459406443840434,0.12497179871632548
20,0.12453909760858572,0.12489243069428292
21,0.12481336159038518,0.12517036920782268
22,0.12454137797212904,0.12489804892913445
23,0.12453909760858572,0.12489243069428292
24,0.12453934375606689,0.12489155570057295
25,0.12453909760858572,0.12489243069428292
26,0.12453909760858572,0.12489243069428292
27,0.12453909760858572,0.12489243069428292
28,0.12459137587564849,0.12494091606770612
29,0.12453909760858572,0.12489243069428292
30,0.12453580476189245,0.12488702730852866
31,0.1244843727123903,0.12483605880496117
32,0.12448711501885819,0.12484084820581616
33,0.12450527687949049,0.12485693211643101
34,0.12449504668336815,0.12484268950553803
35,0.124475350112062,0.1248285664914023
36,0.1244753689560088,0.12482858002719051
37,0.124475350112062,0.1248285664914023
38,0.1245601304523131,0.12484415452477139
39,0.12439510184994061,0.12474634923404153
40,0.12439510184994061,0.12474634923404153
41,0.12439559264766356,0.12474589024202813
42,0.12439424140011128,0.12474616310134709
43,0.12439424140011128,0.12474616310134709
44,0.12449865567950523,0.12489552727296178
45,0.12442053894292956,0.12476968052582246
46,0.12439044336178695,0.1247405226145578
47,0.12440341006215948,0.1247427852578299
48,0.12441712389875216,0.12479069297990748
49,0.12438833138298197,0.12474130434581941
50,0.12439598166764462,0.1247477658543706
51,0.12442343361469306,0.12485428572339807
52,0.12438833138298197,0.12474130434581941
53,0.12435855524151425,0.12473049450179596
54,0.12436071542834076,0.12472874580563761
55,0.12433608418955253,0.12474564805350173
56,0.12545466331176883,0.1255072030908723
57,0.12433608418955253,0.12474564805350173
58,0.12433799396368699,0.12474647764025963
59,0.12433608418955253,0.12474564805350173
60,0.12429440505818438,0.1246895919026887
61,0.12430348969769696,0.12470518445906734
