iteration,trainError,testError
0,0.12493239219893627,0.12499597464083984
1,0.1249323393261334,0.1249963502598126
2,0.1249323393261334,0.1249963502598126
3,0.12492187783281153,0.12499079206061865
4,0.12492355219252935,0.12498330919664642
5,0.12493616398091673,0.12500773820382172
6,0.1249216106849279,0.12499088087057804
7,0.12492237678943369,0.12499975124812485
8,0.12493009892939518,0.12500061183433822
9,0.12492232495760715,0.12499355093357865
10,0.12492304840896473,0.12499363243229784
11,0.12491977261288602,0.12498779296308489
12,0.12492251495272393,0.12499114463880714
13,0.12491622656306098,0.12498393748151032
14,0.12491514479224629,0.12498597286535305
15,0.12491316377610732,0.124983414621565
16,0.1249277927013424,0.1249997648786009
17,0.12491456392639483,0.12498432762069847
18,0.12491186783427229,0.1249814550231439
19,0.12491186783427229,0.1249814550231439
20,0.12490262690355203,0.12496895570283574
21,0.12487693002014942,0.12494056243533079
22,0.12488195950251273,0.1249486636974918
23,0.12487712123181745,0.12493006517066851
24,0.12485886596439087,0.12492698771085434
25,0.12485322776025515,0.12492538382242117
26,0.12487173332152372,0.12494401991515135
27,0.12485548618986761,0.12492115698063982
28,0.12485053256527696,0.12492315708282167
29,0.12484897802726655,0.12491869252495204
30,0.12484897802726655,0.12491869252495204
31,0.12485611842771763,0.12491345673653867
32,0.12484678550912572,0.1249157116051314
33,0.12484678550912572,0.1249157116051314
34,0.12485633820903962,0.12492007740184384
35,0.12485495043316404,0.12491492077122021
36,0.12484977385105245,0.12492696805352228
37,0.12484152492445734,0.12491238276532039
38,0.12484152492445734,0.12491238276532039
39,0.12484149544676781,0.12491163779256116
40,0.12483871281741006,0.12491384756942965
41,0.12483476359466243,0.12491410119604565
42,0.12483374756574556,0.12491328002005869
43,0.12483500607169015,0.12491858060060357
44,0.12483847862255366,0.12491343489489716
45,0.12483557255893572,0.1249202351155816
46,0.1248357963020404,0.12491199428708957
47,0.12483374756574556,0.12491328002005869
48,0.1248881116725989,0.12497606401496998
49,0.12483608023773006,0.12492097519554722
50,0.12484375790997254,0.12492068255773592
51,0.12483287200907892,0.12491293938975227
52,0.12483853438307889,0.12491273094625348
53,0.12483712613638785,0.1249111039310955
54,0.12483287200907892,0.12491293938975227
55,0.12483224921966132,0.12491310622532828
56,0.12483224921966132,0.12491310622532828
57,0.12483237103295941,0.12491364744066917
58,0.12483045647125088,0.12491338381134665
59,0.12483116524674788,0.12491531887581535
60,0.12483051911445768,0.12491272030003428
61,0.1248673520776732,0.12495698124707752
62,0.12485958827536732,0.12495304052471497
63,0.12483045647125088,0.12491338381134665
64,0.12483045647125088,0.12491338381134665
65,0.12480165963158103,0.12487172144842218
66,0.12480345233586895,0.1248716891553866
67,0.12478726236319224,0.12484929383043523
68,0.12478680811522806,0.12484750127819222
69,0.12479204808998791,0.12484305794504895
70,0.12478743506051442,0.12484828746134105
71,0.12478846375375323,0.12484815128392787
72,0.12478680811522806,0.12484750127819222
73,0.12478289712015832,0.12484526928636326
74,0.1247821587635347,0.12484601112210254
75,0.12478531529702741,0.12484735423685868
76,0.12480088404069273,0.12486735349638903
77,0.1247821587635347,0.12484601112210254
78,0.1247821587635347,0.12484601112210254
79,0.12478232757814157,0.12484616176816753
80,0.1247775386219795,0.1248431904563961
81,0.12477518839159647,0.12483879620751269
82,0.12477624312434456,0.12483736946416422
83,0.12477518839159647,0.12483879620751269
84,0.12479123985699686,0.12484430427187655
85,0.12477504372924642,0.12484212746480253
86,0.12477504372924642,0.12484212746480253
87,0.12477504372924642,0.12484212746480253
88,0.12477364004097716,0.12484215547574397
89,0.12477747632842281,0.12484934055714422
90,0.12477356936737524,0.1248422773112971
91,0.12478258981443935,0.12483600664397536
92,0.12482965461268228,0.12490636864026788
93,0.124774913688729,0.1248434792879715
94,0.12478029848370818,0.1248477427045451
95,0.12476514204491776,0.1248372134947348
96,0.12476618495987134,0.12483333388322591
97,0.12476583072924534,0.12483210499691752
98,0.12476586466379026,0.12484022531323094
