iteration,trainError,testError
0,0.1307068129442919,0.13114362357324624
1,0.1307243062466366,0.131176458877428
2,0.13069909522053655,0.13115823102146842
3,0.13150808669935343,0.1317641963952961
4,0.13167385128505957,0.13198670344941235
5,0.13167932474252098,0.13198414364439945
6,0.13167932474252098,0.13198414364439945
7,0.13164675797891942,0.13194464120735894
8,0.13164675797891942,0.13194464120735894
9,0.13164675797891942,0.13194464120735894
10,0.1316400760377268,0.1319402026857211
11,0.13160691450025339,0.13190319716018656
12,0.1316067854152144,0.1319041784395609
13,0.13157111936944363,0.13186698929261695
14,0.13153675407962165,0.13179916061710475
15,0.13154138967190712,0.13180826772240894
16,0.13121305849567003,0.1313556782340403
17,0.1313100746632057,0.13139925659504345
18,0.13131638895626016,0.13140655308357724
19,0.13115686575661553,0.13129246156868285
20,0.1311559246874723,0.13129146721772195
21,0.13114904393924431,0.1312829084772105
22,0.13114904393924431,0.1312829084772105
23,0.13114904393924431,0.1312829084772105
24,0.1311518841673455,0.13128495026175643
25,0.1311530705135684,0.1312844553925902
26,0.13115500384036818,0.13128841627426452
27,0.1311746440219345,0.13128015013217648
28,0.13115320711350015,0.1312846345326219
29,0.1311503748884073,0.1312836867310966
30,0.13146116738195243,0.1315966750891249
31,0.1311275659467228,0.1312997155196777
32,0.1311275659467228,0.1312997155196777
33,0.13160210115225013,0.13183215511188545
34,0.13134631702465938,0.1315398402703628
35,0.1309793679083001,0.13123159742215437
36,0.13096392218964426,0.13122231451035438
37,0.13097367709519533,0.13122622657399613
38,0.13096274873106878,0.13122288833627585
39,0.1308236764305371,0.13107925912094515
40,0.13082025180040818,0.13109411038779015
41,0.13082025180040818,0.13109411038779015
42,0.13082025180040818,0.13109411038779015
43,0.13081618424842564,0.13109084557724945
44,0.13083122241273723,0.13111252325468048
45,0.1308170282954411,0.13109068435827972
46,0.13084755076393503,0.13109384502577914
47,0.1308588195983703,0.1311722916895705
48,0.1308169951258917,0.13109187109583584
49,0.13073318037561257,0.13104916015981477
50,0.1307306973710057,0.13104729305095264
51,0.13070439778121706,0.1310034054236148
52,0.13070704333142716,0.1310064106152496
53,0.1308826225692379,0.13114570113472754
54,0.1306924526173803,0.13100174519799568
55,0.1306924526173803,0.13100174519799568
56,0.13062230677575637,0.13101334204397627
57,0.13066298233943305,0.1311188548002854
58,0.13062230677575637,0.13101334204397627
59,0.13062247444433692,0.1310125520385725
60,0.13062613344324944,0.13101287971065692
61,0.13058214815694166,0.13098145469352712
62,0.13059587815643794,0.13106862410604883
63,0.13058071228106208,0.13097977468643812
64,0.13061956702595276,0.13110100690681828
65,0.1305705605094202,0.13096539873374427
66,0.13056958121378517,0.13096218740099883
67,0.13057230986235271,0.13096519106593799
68,0.13097601702511585,0.13137160119130148
69,0.13047374954798854,0.13087029251904986
70,0.13046875536017896,0.13086091740982525
71,0.13046858970646352,0.13084738700721177
72,0.13046858970646352,0.13084738700721177
73,0.1287229960845283,0.12907646325503852
74,0.12874241541473866,0.1290618614789134
75,0.1287472056995358,0.12908901648251808
