INpute layer 0
184
9
2

Error results for GA
---------------------------
iteration 0 1167.671
iteration 1 1164.459
iteration 2 1145.410
iteration 3 1128.404
iteration 4 1166.036
iteration 5 1168.024
iteration 6 1176.909
iteration 7 1111.976
iteration 8 1126.224
iteration 9 1176.730
iteration 10 1134.048
iteration 11 1115.643
iteration 12 1133.737
iteration 13 1127.394
iteration 14 1192.754
iteration 15 1108.775
iteration 16 1149.743
iteration 17 1109.046
iteration 18 1112.158
iteration 19 1110.149
iteration 20 1116.343
iteration 21 1119.566
iteration 22 1126.831
iteration 23 1176.714
iteration 24 1121.252
iteration 25 1105.288
iteration 26 1142.576
iteration 27 1142.576
iteration 28 1118.153
iteration 29 1112.634
iteration 30 1176.714
iteration 31 1109.257
iteration 32 1113.084
iteration 33 1113.855
iteration 34 1113.105
iteration 35 1114.793
iteration 36 1115.124
iteration 37 1176.250
iteration 38 1113.074
iteration 39 1125.567
iteration 40 1132.839
iteration 41 1113.562
iteration 42 1124.490
iteration 43 1124.759
iteration 44 1110.099
iteration 45 1125.789
iteration 46 1117.510
iteration 47 1126.315
iteration 48 1112.962
iteration 49 1117.878
iteration 50 1117.963
iteration 51 1110.295
iteration 52 1121.268
iteration 53 1113.586
iteration 54 1117.090
iteration 55 1116.640
iteration 56 1121.678
iteration 57 1120.573
iteration 58 1108.199
iteration 59 1117.478
iteration 60 1110.773
iteration 61 1126.182
iteration 62 1120.174
iteration 63 1121.550
iteration 64 1119.940
iteration 65 1128.150
iteration 66 1121.345
iteration 67 1121.397
iteration 68 1116.678
iteration 69 1144.621
iteration 70 1126.575
iteration 71 1126.580
iteration 72 1114.989
iteration 73 1120.797
iteration 74 1115.080
iteration 75 1120.675
iteration 76 1107.674
iteration 77 1130.242
iteration 78 1152.116
iteration 79 1107.674
iteration 80 1116.540
iteration 81 1124.639
iteration 82 1126.434
iteration 83 1112.354
iteration 84 1125.061
iteration 85 1113.180
iteration 86 1127.439
iteration 87 1115.941
iteration 88 1119.478
iteration 89 1128.296
iteration 90 1124.784
iteration 91 1119.393
iteration 92 1117.406
iteration 93 1116.677
iteration 94 1121.580
iteration 95 1123.876
iteration 96 1121.642
iteration 97 1126.542
iteration 98 1122.528
iteration 99 1123.388
iteration 100 1125.261
iteration 101 1111.544
iteration 102 1123.092
iteration 103 1113.844
iteration 104 1123.241
iteration 105 1111.605
iteration 106 1123.753
iteration 107 1120.660
iteration 108 1121.391
iteration 109 1126.643
iteration 110 1114.598
iteration 111 1109.974
iteration 112 1124.062
iteration 113 1121.785
iteration 114 1110.347
iteration 115 1117.449
iteration 116 1122.610
iteration 117 1117.396
iteration 118 1115.983
iteration 119 1110.960
iteration 120 1121.762
iteration 121 1119.921
iteration 122 1121.213
iteration 123 1127.294
iteration 124 1126.654
iteration 125 1123.365
iteration 126 1121.649
iteration 127 1113.561
iteration 128 1126.919
iteration 129 1113.605
iteration 130 1116.273
iteration 131 1142.622
iteration 132 1111.555
iteration 133 1122.091
iteration 134 1123.688
iteration 135 1123.797
iteration 136 1114.044
iteration 137 1123.465
iteration 138 1123.162
iteration 139 1114.868
iteration 140 1136.291
iteration 141 1121.178
iteration 142 1128.054
iteration 143 1122.385
iteration 144 1123.422
iteration 145 1121.961
iteration 146 1128.109
iteration 147 1123.242
iteration 148 1125.228
iteration 149 1128.154
iteration 150 1128.036
iteration 151 1125.230
iteration 152 1122.888
iteration 153 1114.603
iteration 154 1113.075
iteration 155 1128.242
iteration 156 1113.974
iteration 157 1112.998
iteration 158 1186.439
iteration 159 1120.766
iteration 160 1128.593
iteration 161 1128.785
iteration 162 1128.355
iteration 163 1139.726
iteration 164 1126.194
iteration 165 1128.302
iteration 166 1112.711
iteration 167 1126.236
iteration 168 1136.036
iteration 169 1115.530
iteration 170 1114.774
iteration 171 1123.402
iteration 172 1128.320
iteration 173 1114.817
iteration 174 1115.008
iteration 175 1114.103
iteration 176 1188.408
iteration 177 1111.343
iteration 178 1113.991
iteration 179 1126.499
iteration 180 1114.685
iteration 181 1126.618
iteration 182 1114.664
iteration 183 1121.103
iteration 184 1142.923
iteration 185 1143.028
iteration 186 1126.224
iteration 187 1124.049
iteration 188 1123.673
iteration 189 1122.209
iteration 190 1112.547
iteration 191 1123.082
iteration 192 1114.449
iteration 193 1122.064
iteration 194 1123.009
iteration 195 1112.188
iteration 196 1112.095
iteration 197 1140.066
iteration 198 1114.403
iteration 199 1120.942
iteration 200 1111.757
iteration 201 1114.655
iteration 202 1112.313
iteration 203 1120.908
iteration 204 1121.093
iteration 205 1111.427
iteration 206 1111.060
iteration 207 1114.743
iteration 208 1114.827
iteration 209 1123.429
iteration 210 1125.455
iteration 211 1124.284
iteration 212 1114.827
iteration 213 1110.898
iteration 214 1114.743
iteration 215 1124.945
iteration 216 1124.127
iteration 217 1114.674
iteration 218 1112.191
iteration 219 1112.365
iteration 220 1112.433
iteration 221 1112.198
iteration 222 1124.150
iteration 223 1111.876
iteration 224 1124.648
iteration 225 1111.354
iteration 226 1123.328
iteration 227 1112.539
iteration 228 1118.689
iteration 229 1123.527
iteration 230 1110.882
iteration 231 1135.707
iteration 232 1113.499
iteration 233 1119.417
iteration 234 1121.498
iteration 235 1120.356
iteration 236 1112.575
iteration 237 1120.446
iteration 238 1120.371
iteration 239 1123.583
iteration 240 1110.647
iteration 241 1122.088
iteration 242 1119.771
iteration 243 1124.949
iteration 244 1121.630
iteration 245 1125.174
iteration 246 1123.335
iteration 247 1125.060
iteration 248 1125.011
iteration 249 1123.510
iteration 250 1113.176
iteration 251 1122.721
iteration 252 1113.242
iteration 253 1124.803
iteration 254 1125.099
iteration 255 1126.604
iteration 256 1121.827
iteration 257 1127.131
iteration 258 1125.087
iteration 259 1127.435
iteration 260 1124.298
iteration 261 1124.831
iteration 262 1117.685
iteration 263 1118.601
iteration 264 1123.529
iteration 265 1124.088
iteration 266 1123.515
iteration 267 1120.077
iteration 268 1124.757
iteration 269 1120.714
iteration 270 1127.934
iteration 271 1125.765
iteration 272 1118.665
iteration 273 1126.966
iteration 274 1126.139
iteration 275 1127.496
iteration 276 1117.147
iteration 277 1122.970
iteration 278 1126.365
iteration 279 1119.584
iteration 280 1125.235
iteration 281 1119.477
iteration 282 1125.335
iteration 283 1125.268
iteration 284 1128.191
iteration 285 1118.605
iteration 286 1123.195
iteration 287 1123.110
iteration 288 1122.644
iteration 289 1127.419
iteration 290 1121.089
iteration 291 1123.480
iteration 292 1121.911
iteration 293 1127.326
iteration 294 1127.326
iteration 295 1123.193
iteration 296 1118.914
iteration 297 1122.012
iteration 298 1118.559
iteration 299 1120.652
iteration 300 1117.712
iteration 301 1127.304
iteration 302 1124.922
iteration 303 1122.775
iteration 304 1123.318
iteration 305 1123.668
iteration 306 1113.744
iteration 307 1124.508
iteration 308 1126.268
iteration 309 1129.487
iteration 310 1123.365
iteration 311 1119.142
iteration 312 1126.333
iteration 313 1124.471
iteration 314 1115.661
iteration 315 1126.461
iteration 316 1124.505
iteration 317 1124.586
iteration 318 1119.835
iteration 319 1124.596
iteration 320 1124.575
iteration 321 1125.385
iteration 322 1117.386
iteration 323 1119.143
iteration 324 1123.605
iteration 325 1125.803
iteration 326 1124.886
iteration 327 1119.171
iteration 328 1119.863
iteration 329 1119.895
iteration 330 1120.071
iteration 331 1116.996
iteration 332 1116.960
iteration 333 1125.269
iteration 334 1118.600
iteration 335 1119.199
iteration 336 1122.356
iteration 337 1118.257
iteration 338 1118.144
iteration 339 1117.525
iteration 340 1117.004
iteration 341 1116.889
iteration 342 1124.319
iteration 343 1123.241
iteration 344 1114.651
iteration 345 1116.431
iteration 346 1116.015
iteration 347 1125.613
iteration 348 1116.665
iteration 349 1123.494
iteration 350 1116.944
iteration 351 1114.805
iteration 352 1116.945
iteration 353 1118.790
iteration 354 1114.571
iteration 355 1117.223
iteration 356 1123.549
iteration 357 1116.935
iteration 358 1118.802
iteration 359 1114.971
iteration 360 1114.065
iteration 361 1116.718
iteration 362 1116.425
iteration 363 1114.448
iteration 364 1117.036
iteration 365 1115.411
iteration 366 1126.288
iteration 367 1116.092
iteration 368 1125.643
iteration 369 1120.445
iteration 370 1115.600
iteration 371 1125.572
iteration 372 1120.189
iteration 373 1119.385
iteration 374 1126.724
iteration 375 1117.226
iteration 376 1114.898
iteration 377 1114.702
iteration 378 1116.300
iteration 379 1114.900
iteration 380 1118.848
iteration 381 1114.900
iteration 382 1114.252
iteration 383 1114.865
iteration 384 1125.946
iteration 385 1120.474
iteration 386 1119.704
iteration 387 1115.081
iteration 388 1126.113
iteration 389 1121.866
iteration 390 1127.064
iteration 391 1116.760
iteration 392 1119.377
iteration 393 1116.559
iteration 394 1124.762
iteration 395 1141.146
iteration 396 1116.733
iteration 397 1130.359
iteration 398 1113.961
iteration 399 1119.377
iteration 400 1123.743
iteration 401 1122.724
iteration 402 1116.547
iteration 403 1123.732
iteration 404 1116.709
iteration 405 1123.542
iteration 406 1118.249
iteration 407 1150.515
iteration 408 1116.248
iteration 409 1123.728
iteration 410 1121.312
iteration 411 1123.926
iteration 412 1123.591
iteration 413 1116.103
iteration 414 1116.192
iteration 415 1123.994
iteration 416 1122.991
iteration 417 1143.437
iteration 418 1122.612
iteration 419 1127.078
iteration 420 1125.702
iteration 421 1116.910
iteration 422 1116.407
iteration 423 1115.081
iteration 424 1116.182
iteration 425 1126.466
iteration 426 1123.026
iteration 427 1122.220
iteration 428 1115.723
iteration 429 1122.084
iteration 430 1119.687
iteration 431 1122.213
iteration 432 1122.796
iteration 433 1125.978
iteration 434 1126.036
iteration 435 1120.247
iteration 436 1120.421
iteration 437 1116.296
iteration 438 1122.227
iteration 439 1120.212
iteration 440 1120.205
iteration 441 1122.237
iteration 442 1116.076
iteration 443 1137.255
iteration 444 1121.044
iteration 445 1120.785
iteration 446 1125.424
iteration 447 1120.990
iteration 448 1116.046
iteration 449 1117.123
iteration 450 1123.435
iteration 451 1116.097
iteration 452 1117.586
iteration 453 1116.077
iteration 454 1114.359
iteration 455 1127.161
iteration 456 1116.101
iteration 457 1116.201
iteration 458 1115.264
iteration 459 1115.737
iteration 460 1115.547
iteration 461 1114.614
iteration 462 1146.010
iteration 463 1117.004
iteration 464 1116.502
iteration 465 1115.601
iteration 466 1127.310
iteration 467 1115.944
iteration 468 1116.772
iteration 469 1135.728
iteration 470 1116.866
iteration 471 1119.799
iteration 472 1115.150
iteration 473 1116.653
iteration 474 1119.490
iteration 475 1116.573
iteration 476 1114.059
iteration 477 1114.059
iteration 478 1117.106
iteration 479 1116.488
iteration 480 1115.101
iteration 481 1119.447
iteration 482 1119.284
iteration 483 1119.764
iteration 484 1116.012
iteration 485 1116.228
iteration 486 1116.501
iteration 487 1119.854
iteration 488 1116.053
iteration 489 1115.336
iteration 490 1115.350
iteration 491 1115.859
iteration 492 1119.591
iteration 493 1119.956
iteration 494 1113.751
iteration 495 1116.655
iteration 496 1116.714
iteration 497 1114.821
iteration 498 1121.231
iteration 499 1115.147
iteration 500 1115.136
iteration 501 1116.372
iteration 502 1115.496
iteration 503 1119.014
iteration 504 1116.979
iteration 505 1115.001
iteration 506 1119.559
iteration 507 1119.214
iteration 508 1115.504
iteration 509 1120.645
iteration 510 1119.911
iteration 511 1119.451
iteration 512 1115.358
iteration 513 1120.766
iteration 514 1116.405
iteration 515 1114.023
iteration 516 1116.277
iteration 517 1116.174
iteration 518 1116.166
iteration 519 1119.626
iteration 520 1117.117
iteration 521 1116.521
