iteration,trainError,testError
0,0.13065077802768643,0.1305631797117753
1,0.1303177665928713,0.1302243856317881
2,0.13038869491203323,0.13030955998759766
3,0.1302689785052271,0.13023032851741506
4,0.13021779908314016,0.13012429420513183
5,0.13057213597131562,0.13051097452911364
6,0.1303571211439506,0.13028000591293373
7,0.1302224165098487,0.13013973398533846
8,0.13021779908314016,0.13012429420513183
9,0.13023491649737737,0.13017578325495832
10,0.13022254386784224,0.1301237061688659
11,0.13020711577133184,0.1301191649015606
12,0.13021316198129335,0.13013608431310097
13,0.13020711577133184,0.1301191649015606
14,0.13020711577133184,0.1301191649015606
15,0.13020711577133184,0.1301191649015606
16,0.13053014204426963,0.13049265219612627
17,0.13020711577133184,0.1301191649015606
18,0.13018714864821437,0.13010922521086746
19,0.13018714864821437,0.13010922521086746
20,0.1301887579845745,0.13011201487598398
21,0.13017914688562485,0.13009701330430842
22,0.13022882105962807,0.13014821133145643
23,0.13017931382136302,0.130098855452049
24,0.13021603360489187,0.13013633317800205
25,0.13019654348333845,0.13011889218071593
26,0.13019279614893753,0.1301219485692165
27,0.13017914688562485,0.13009701330430842
28,0.1301804414779808,0.1300969450422787
29,0.13017985925400177,0.13012448096485463
30,0.1301466646448999,0.13005919744392547
31,0.12983339404189584,0.129774031423258
32,0.1298086781959587,0.12974247614485576
33,0.1298086781959587,0.12974247614485576
34,0.1298239993150711,0.1297790829048844
35,0.12980032649615258,0.12973396885625335
36,0.12981484627977477,0.12974906829547925
37,0.12980643238828368,0.12974305588537674
38,0.12984173397350038,0.12980752535113926
39,0.1300779707707369,0.13001123859599326
40,0.12980093169789403,0.1297346911919749
41,0.12980037113791856,0.12973430083674983
42,0.12980032649615258,0.12973396885625335
43,0.12980792739217623,0.12976117184112293
44,0.12977836332736592,0.129710828544303
45,0.12977836332736592,0.129710828544303
46,0.12977836332736592,0.129710828544303
47,0.12975181689715698,0.1296941011953404
48,0.12973998556483377,0.12968289052185028
49,0.12972287459557358,0.12966266056843773
50,0.12971487390942074,0.12964861068832237
51,0.12971611423340224,0.12965099394321095
52,0.12616347431578928,0.12611584082741112
53,0.12610518302715473,0.12608170240779162
54,0.1259194310223239,0.12594695726531405
55,0.12591745599890047,0.12594527787761586
56,0.1259052291842896,0.12593731710226413
57,0.12599406565538696,0.12603134692073387
58,0.12597431678262244,0.12595213880123254
59,0.125937054466001,0.1259690482992795
60,0.12590520645864522,0.12593711279176634
61,0.12590864049464434,0.12593970348798264
62,0.1259086215389715,0.12593790199290783
63,0.12590520645864522,0.12593711279176634
64,0.12589183892584072,0.12592729622989252
65,0.12589008914833727,0.12593172776977793
66,0.1259055962134821,0.1259535259087648
67,0.1257807716786561,0.12582748256582993
68,0.12577935403486268,0.12582835093468853
69,0.12591349087588505,0.12590544225976996
70,0.12572948198583167,0.1258102883562182
71,0.12565959521749384,0.12574200393858947
72,0.12572439351505632,0.12581684234144935
73,0.12565959521749384,0.12574200393858947
74,0.12565959521749384,0.12574200393858947
75,0.12569523644150657,0.12578069503013733
76,0.1256632653439433,0.12574177838844847
77,0.12564089035492715,0.12572787161313975
78,0.12564089035492715,0.12572787161313975
79,0.12563735438288157,0.12572679813985096
80,0.12563735438288157,0.12572679813985096
81,0.12563092271967036,0.12572414663720458
82,0.12550251943025628,0.12559365423855448
83,0.12550251943025628,0.12559365423855448
84,0.12549868334063302,0.12560392582337812
85,0.12552217525426124,0.12562361623054202
86,0.1251382731755446,0.1251876877187643
87,0.125151630873535,0.1251899720139261
88,0.12540426333101118,0.12551067523469256
89,0.12513711208585976,0.12518253586606243
90,0.12513711208585976,0.12518253586606243
91,0.1251227244929984,0.12514716968590867
92,0.12508824421775488,0.1251217717140873
93,0.12501742548311437,0.12505711628188357
94,0.12501742548311437,0.12505711628188357
95,0.1250174206521629,0.12505510723244426
96,0.12497676201074791,0.12500324882828934
97,0.12497709700582482,0.12500683710353497
98,0.12496286861275697,0.12499680670674351
99,0.12496286861275697,0.12499680670674351
100,0.12497336232051881,0.12500716778706322
101,0.12496275078018206,0.12499593739830962
102,0.12495904067855601,0.12499457040225145
103,0.12495904067855601,0.12499457040225145
104,0.12495528938901548,0.12498887925280384
105,0.12495456562424694,0.12498827395235286
106,0.1250037172406197,0.12503323598337102
107,0.1249800098439037,0.12501809790480056
108,0.12495525070849008,0.12499350236041659
109,0.12498610265336967,0.1250043583990397
110,0.1249550780730338,0.12498873845182895
111,0.12496159058595187,0.12499848524076901
112,0.12491499894104668,0.12498656720289947
113,0.12491848563634193,0.12493231823580332
114,0.12481419113268286,0.12489807898813307
115,0.12481419113268286,0.12489807898813307
116,0.12479358577250295,0.12489068939815651
117,0.1247984583280547,0.12489392976322614
118,0.12479358577250295,0.12489068939815651
119,0.12479658684194292,0.12482992250638267
120,0.12479358577250295,0.12489068939815651
121,0.124803717599979,0.1248963467047667
122,0.124793766323505,0.12489158292036026
123,0.12475656438229263,0.124871947147958
124,0.1247021434083402,0.12481550418075414
125,0.12470198472805814,0.12481518479776206
126,0.12472179334643688,0.12482985623494511
127,0.12475301354598035,0.12481569193839775
128,0.12468905484749188,0.12481112835171776
