INpute layer 0
184
9
2

Error results for GA
---------------------------
iteration 0 1220.159
iteration 1 1146.223
iteration 2 1192.429
iteration 3 1157.597
iteration 4 1137.730
iteration 5 1137.765
iteration 6 1116.514
iteration 7 1131.734
iteration 8 1158.105
iteration 9 1123.762
iteration 10 1129.813
iteration 11 1127.610
iteration 12 1109.935
iteration 13 1177.920
iteration 14 1117.372
iteration 15 1133.323
iteration 16 1103.791
iteration 17 1119.047
iteration 18 1109.522
iteration 19 1132.981
iteration 20 1144.629
iteration 21 1111.905
iteration 22 1112.305
iteration 23 1134.101
iteration 24 1127.472
iteration 25 1115.391
iteration 26 1145.874
iteration 27 1116.306
iteration 28 1115.680
iteration 29 1108.147
iteration 30 1181.579
iteration 31 1147.258
iteration 32 1150.969
iteration 33 1121.592
iteration 34 1116.743
iteration 35 1107.085
iteration 36 1110.274
iteration 37 1159.545
iteration 38 1179.709
iteration 39 1141.304
iteration 40 1119.893
iteration 41 1128.054
iteration 42 1110.419
iteration 43 1107.013
iteration 44 1135.833
iteration 45 1110.190
iteration 46 1115.616
iteration 47 1114.906
iteration 48 1109.761
iteration 49 1107.565
iteration 50 1101.950
iteration 51 1095.737
iteration 52 1112.786
iteration 53 1118.508
iteration 54 1154.018
iteration 55 1109.273
iteration 56 1153.449
iteration 57 1120.284
iteration 58 1110.697
iteration 59 1153.734
iteration 60 1111.670
iteration 61 1111.889
iteration 62 1105.338
iteration 63 1110.200
iteration 64 1108.823
iteration 65 1109.828
iteration 66 1110.894
iteration 67 1101.784
iteration 68 1100.869
iteration 69 1113.371
iteration 70 1121.408
iteration 71 1100.994
iteration 72 1113.846
iteration 73 1110.968
iteration 74 1119.997
iteration 75 1107.347
iteration 76 1117.260
iteration 77 1114.645
iteration 78 1113.262
iteration 79 1113.320
iteration 80 1124.238
iteration 81 1108.219
iteration 82 1123.803
iteration 83 1109.005
iteration 84 1122.390
iteration 85 1098.840
iteration 86 1108.713
iteration 87 1115.562
iteration 88 1109.126
iteration 89 1108.924
iteration 90 1141.310
iteration 91 1116.279
iteration 92 1117.140
iteration 93 1111.828
iteration 94 1107.781
iteration 95 1116.630
iteration 96 1118.713
iteration 97 1105.213
iteration 98 1106.625
iteration 99 1109.670
iteration 100 1106.427
iteration 101 1113.363
iteration 102 1104.727
iteration 103 1117.518
iteration 104 1111.248
iteration 105 1140.007
iteration 106 1127.115
iteration 107 1110.689
iteration 108 1109.497
iteration 109 1105.648
iteration 110 1109.607
iteration 111 1112.399
iteration 112 1118.367
iteration 113 1123.785
iteration 114 1112.374
iteration 115 1120.097
iteration 116 1112.159
iteration 117 1118.552
iteration 118 1121.201
iteration 119 1119.746
iteration 120 1104.275
iteration 121 1112.729
iteration 122 1108.010
iteration 123 1120.340
iteration 124 1101.858
iteration 125 1117.425
iteration 126 1111.572
iteration 127 1107.831
iteration 128 1119.944
iteration 129 1111.704
iteration 130 1119.458
iteration 131 1101.881
iteration 132 1114.756
iteration 133 1106.317
iteration 134 1105.403
iteration 135 1117.195
iteration 136 1103.804
iteration 137 1102.799
iteration 138 1119.450
iteration 139 1098.297
iteration 140 1114.807
iteration 141 1111.618
iteration 142 1103.408
iteration 143 1117.290
iteration 144 1108.418
iteration 145 1108.735
iteration 146 1099.696
iteration 147 1114.059
iteration 148 1105.374
iteration 149 1109.655
iteration 150 1109.134
iteration 151 1112.650
iteration 152 1101.853
iteration 153 1109.382
iteration 154 1109.325
iteration 155 1105.964
iteration 156 1105.752
iteration 157 1108.488
iteration 158 1096.955
iteration 159 1109.464
iteration 160 1129.503
iteration 161 1116.725
iteration 162 1101.088
iteration 163 1103.438
iteration 164 1121.123
iteration 165 1101.334
iteration 166 1119.215
iteration 167 1119.133
iteration 168 1122.308
iteration 169 1107.487
iteration 170 1104.649
iteration 171 1099.851
iteration 172 1107.054
iteration 173 1099.816
iteration 174 1101.694
iteration 175 1104.805
iteration 176 1105.041
iteration 177 1105.347
iteration 178 1107.365
iteration 179 1107.176
iteration 180 1104.998
iteration 181 1117.073
iteration 182 1111.629
iteration 183 1118.656
iteration 184 1097.941
iteration 185 1113.739
iteration 186 1108.786
iteration 187 1100.613
iteration 188 1120.900
iteration 189 1101.815
iteration 190 1101.803
iteration 191 1106.591
iteration 192 1111.156
iteration 193 1102.204
iteration 194 1102.385
iteration 195 1117.351
iteration 196 1115.649
iteration 197 1097.156
iteration 198 1115.742
iteration 199 1105.558
iteration 200 1108.400
iteration 201 1106.963
iteration 202 1101.461
iteration 203 1119.477
iteration 204 1102.395
iteration 205 1101.168
iteration 206 1102.167
iteration 207 1107.746
iteration 208 1099.511
iteration 209 1110.434
iteration 210 1116.831
iteration 211 1120.352
iteration 212 1109.690
iteration 213 1105.916
iteration 214 1107.304
iteration 215 1103.191
iteration 216 1106.691
iteration 217 1121.976
iteration 218 1112.423
iteration 219 1108.498
iteration 220 1100.612
iteration 221 1101.162
iteration 222 1103.797
iteration 223 1110.490
iteration 224 1122.139
iteration 225 1106.108
iteration 226 1103.059
iteration 227 1095.310
iteration 228 1101.914
iteration 229 1105.590
iteration 230 1119.515
iteration 231 1121.087
iteration 232 1107.750
iteration 233 1122.927
iteration 234 1103.202
iteration 235 1104.291
iteration 236 1103.254
iteration 237 1117.038
iteration 238 1103.579
iteration 239 1104.446
iteration 240 1121.356
iteration 241 1103.572
iteration 242 1108.940
iteration 243 1100.982
iteration 244 1098.917
iteration 245 1097.158
iteration 246 1098.557
iteration 247 1099.266
iteration 248 1098.259
iteration 249 1102.724
iteration 250 1102.914
iteration 251 1106.910
iteration 252 1107.688
iteration 253 1100.668
iteration 254 1104.746
iteration 255 1101.437
iteration 256 1106.492
iteration 257 1096.035
iteration 258 1097.622
iteration 259 1104.926
iteration 260 1098.469
iteration 261 1104.386
iteration 262 1108.187
iteration 263 1104.812
iteration 264 1101.857
iteration 265 1115.134
iteration 266 1096.674
iteration 267 1107.413
iteration 268 1103.688
iteration 269 1108.352
iteration 270 1108.028
iteration 271 1105.869
iteration 272 1101.984
iteration 273 1100.162
iteration 274 1110.402
iteration 275 1101.266
iteration 276 1114.377
iteration 277 1106.885
iteration 278 1111.415
iteration 279 1108.661
iteration 280 1106.805
iteration 281 1103.108
iteration 282 1109.246
iteration 283 1113.017
iteration 284 1103.177
iteration 285 1138.517
iteration 286 1112.738
iteration 287 1108.839
iteration 288 1095.273
iteration 289 1107.161
iteration 290 1102.772
iteration 291 1131.382
iteration 292 1111.900
iteration 293 1105.871
iteration 294 1110.407
iteration 295 1126.783
iteration 296 1123.978
iteration 297 1106.514
iteration 298 1117.392
iteration 299 1108.441
iteration 300 1105.598
iteration 301 1113.944
iteration 302 1177.079
iteration 303 1120.073
iteration 304 1105.936
iteration 305 1103.745
iteration 306 1105.656
iteration 307 1104.722
iteration 308 1109.023
iteration 309 1122.768
iteration 310 1113.303
iteration 311 1181.050
iteration 312 1113.663
iteration 313 1099.988
iteration 314 1104.370
iteration 315 1107.675
iteration 316 1101.436
iteration 317 1158.605
iteration 318 1127.874
iteration 319 1127.874
iteration 320 1104.794
iteration 321 1107.213
iteration 322 1121.195
iteration 323 1097.811
iteration 324 1107.194
iteration 325 1100.539
iteration 326 1181.338
iteration 327 1125.366
iteration 328 1109.094
iteration 329 1177.144
iteration 330 1106.150
iteration 331 1113.950
iteration 332 1159.295
iteration 333 1105.958
iteration 334 1110.051
iteration 335 1111.756
iteration 336 1100.807
iteration 337 1203.032
iteration 338 1121.895
iteration 339 1125.880
iteration 340 1101.371
iteration 341 1184.608
iteration 342 1104.856
iteration 343 1124.549
iteration 344 1103.805
iteration 345 1127.761
iteration 346 1107.358
iteration 347 1104.208
iteration 348 1104.235
iteration 349 1108.305
iteration 350 1108.266
iteration 351 1101.322
iteration 352 1107.189
iteration 353 1104.403
iteration 354 1180.365
iteration 355 1152.614
iteration 356 1113.809
iteration 357 1110.797
iteration 358 1099.834
iteration 359 1103.060
iteration 360 1106.315
iteration 361 1102.718
iteration 362 1104.095
iteration 363 1150.425
iteration 364 1105.025
iteration 365 1106.737
iteration 366 1105.965
iteration 367 1107.002
iteration 368 1106.018
iteration 369 1100.850
iteration 370 1103.024
iteration 371 1110.798
iteration 372 1103.242
iteration 373 1113.213
iteration 374 1106.562
iteration 375 1104.314
iteration 376 1106.522
iteration 377 1107.051
iteration 378 1107.402
iteration 379 1102.368
iteration 380 1100.382
iteration 381 1098.696
iteration 382 1105.300
iteration 383 1104.562
iteration 384 1102.278
iteration 385 1105.557
iteration 386 1101.312
iteration 387 1112.412
iteration 388 1106.570
iteration 389 1102.296
iteration 390 1103.735
iteration 391 1106.171
iteration 392 1129.978
iteration 393 1102.979
iteration 394 1101.241
iteration 395 1105.294
iteration 396 1110.397
iteration 397 1110.434
iteration 398 1113.156
iteration 399 1102.888
iteration 400 1110.591
iteration 401 1106.159
iteration 402 1098.932
iteration 403 1118.824
iteration 404 1104.929
iteration 405 1101.586
iteration 406 1099.866
iteration 407 1102.988
iteration 408 1100.911
iteration 409 1101.457
iteration 410 1106.350
iteration 411 1104.247
iteration 412 1110.871
iteration 413 1115.760
iteration 414 1102.851
iteration 415 1104.629
iteration 416 1112.750
iteration 417 1100.008
iteration 418 1103.857
iteration 419 1098.651
iteration 420 1105.474
iteration 421 1106.965
iteration 422 1111.685
iteration 423 1102.837
iteration 424 1102.934
iteration 425 1097.499
iteration 426 1100.498
iteration 427 1119.466
iteration 428 1101.243
iteration 429 1102.837
iteration 430 1108.436
iteration 431 1108.990
iteration 432 1100.867
iteration 433 1102.065
iteration 434 1115.636
iteration 435 1102.192
iteration 436 1106.629
iteration 437 1131.262
iteration 438 1119.951
iteration 439 1092.031
iteration 440 1104.626
iteration 441 1114.258
iteration 442 1105.541
iteration 443 1104.834
iteration 444 1106.417
iteration 445 1105.436
iteration 446 1106.328
iteration 447 1102.647
iteration 448 1107.241
iteration 449 1098.608
iteration 450 1099.947
iteration 451 1102.823
iteration 452 1101.261
iteration 453 1103.524
iteration 454 1105.907
iteration 455 1105.687
iteration 456 1099.877
iteration 457 1102.126
iteration 458 1105.453
iteration 459 1105.817
iteration 460 1107.591
iteration 461 1104.045
iteration 462 1135.856
iteration 463 1103.507
iteration 464 1105.331
iteration 465 1107.573
iteration 466 1132.155
iteration 467 1110.463
iteration 468 1098.936
iteration 469 1102.870
iteration 470 1099.975
iteration 471 1099.709
iteration 472 1101.409
iteration 473 1102.490
iteration 474 1104.994
iteration 475 1106.581
iteration 476 1100.513
iteration 477 1152.026
iteration 478 1105.595
iteration 479 1102.157
iteration 480 1105.257
iteration 481 1103.714
iteration 482 1160.926
iteration 483 1096.172
iteration 484 1104.733
iteration 485 1099.242
iteration 486 1103.435
iteration 487 1120.860
iteration 488 1104.289
iteration 489 1111.221
iteration 490 1107.148
iteration 491 1107.283
iteration 492 1123.504
iteration 493 1116.442
iteration 494 1104.419
iteration 495 1187.559
iteration 496 1102.423
iteration 497 1098.207
iteration 498 1103.473
iteration 499 1127.219
iteration 500 1123.947
iteration 501 1101.576
iteration 502 1115.050
iteration 503 1101.091
iteration 504 1101.204
iteration 505 1104.751
iteration 506 1098.680
iteration 507 1122.696
iteration 508 1105.573
iteration 509 1109.090
iteration 510 1106.548
iteration 511 1106.064
iteration 512 1105.448
iteration 513 1105.891
iteration 514 1098.075
iteration 515 1103.874
iteration 516 1118.359
iteration 517 1106.082
iteration 518 1106.082
iteration 519 1094.371
iteration 520 1101.874
iteration 521 1100.543
