iteration,trainError,testError
0,0.12593720537476613,0.12578770882110984
1,0.13237373519576162,0.13236827354666786
2,0.127767977076667,0.12748322575216836
3,0.12410601150528211,0.12437145477748236
4,0.12797124135980747,0.12809338046790203
5,0.12766057436144457,0.12742680550879018
6,0.12760471760186343,0.1274983970427395
7,0.1241148046743161,0.12438417910473853
8,0.1256332149811358,0.1256593245134083
9,0.12577183880441462,0.12575678211772764
10,0.13532990309399306,0.1351275586366009
11,0.13030338321906157,0.1303929729872428
12,0.1259867181163162,0.1260246051407881
13,0.13294791526940883,0.13293312360830378
14,0.1254718542594458,0.12538584096628574
15,0.1269682309019978,0.12699020807744918
16,0.1283247161948709,0.12831262716925113
17,0.12797440978715557,0.12801382400698505
18,0.1260434425184424,0.12597205564148156
19,0.12610472018252378,0.12619921039426066
20,0.12787156749080927,0.1278364937496993
21,0.12590679314133948,0.12601246024009433
22,0.12749154998443213,0.12763647642002543
23,0.12517503215361522,0.12492512109968151
24,0.12719409872808343,0.12705938479532028
25,0.13092481093618746,0.13071526627134267
26,0.12793337228057533,0.127987901042226
27,0.12682389050403534,0.12685062788880352
28,0.13091887654176207,0.13071430265317543
29,0.12512298792974327,0.12517558777849883
30,0.12732084634047003,0.1272605791828192
31,0.12752234719255853,0.12755952785716898
32,0.12967173369557153,0.12968302171845447
33,0.12526545723216875,0.1252970838252988
34,0.1285416650867397,0.12851346508621206
35,0.12646403658346178,0.12643875603547106
36,0.1282855376803666,0.12860607586093512
37,0.12545570470936082,0.1254875898077291
38,0.12767843230334347,0.1274605021665311
39,0.12766887413299347,0.1274737824799114
40,0.12665390783396338,0.12661120133202247
41,0.12507972675765414,0.12517745655225257
42,0.1262355506400419,0.12647912099116024
43,0.1247054836079195,0.12477583902602354
44,0.12630765355977117,0.1267006321463902
45,0.13487296712914731,0.1346495746050579
46,0.12648021874722762,0.12685105858870613
47,0.12543077153737653,0.12548841277225187
48,0.12563388186786895,0.12554740529105024
49,0.12562270159399525,0.12552545295864204
50,0.12527440274355847,0.12523129752674514
51,0.1251737863299708,0.12536803000076724
52,0.1264173679235756,0.1267916822633622
53,0.1250898312258483,0.12526982132756534
54,0.12865857908169992,0.12857718626621012
55,0.12639686785337864,0.12661678422274264
56,0.1277800825267555,0.12766099948807064
57,0.12373922823129704,0.12352546443828553
58,0.12452730629765801,0.12449184449063909
59,0.12531444783829862,0.12506457346363495
60,0.1252205849128218,0.1253492511136247
61,0.12482556406704448,0.12481486877375923
62,0.12497408919187156,0.12487903149913147
63,0.12484681448929605,0.12481138789352808
64,0.12500267840996757,0.12512347753010952
65,0.1249010729508609,0.12436525726664481
66,0.1261158706259563,0.12621070459735204
67,0.12615900349304127,0.126071620220418
68,0.12484359918540312,0.12481367819395994
69,0.12494941431973602,0.1250716059674025
70,0.1252487335521545,0.12521003994118696
71,0.12486079611266562,0.12441951775389964
72,0.1251284936325727,0.1249894716290241
73,0.12523903207717485,0.12505324904617032
74,0.12628342175956267,0.12650358764112704
75,0.1251905673453463,0.12530336727613756
76,0.12522926926228883,0.12504478848882905
77,0.12547373613856846,0.12546573397792005
78,0.12509879095827955,0.1252788447048236
79,0.12577552888087362,0.12584382823625476
80,0.12656292265580477,0.12643604639507233
81,0.12672380833828528,0.12669353728121172
82,0.12503996666550812,0.12518113980835896
83,0.12503996666550812,0.12518113980835896
84,0.1280034849370183,0.12801469876534066
85,0.1243623047515466,0.12439504205456811
86,0.12544831966824768,0.12559322705977385
87,0.12449606479498272,0.12447267101868605
88,0.12543080072549792,0.1254142664883065
89,0.12510711367852975,0.12513960378482683
90,0.127476588464908,0.1275073036737307
91,0.12544716768462463,0.12559441558637466
92,0.12529650552358185,0.12525934300370783
93,0.12550768317318503,0.12558446015852365
94,0.12484628877316566,0.12475589567675802
95,0.12516129766810696,0.12517317956993834
96,0.1247803650380167,0.12454998844197517
97,0.12489333593432037,0.12507210326723583
98,0.12478217453431997,0.12487188955948587
99,0.12493873137986433,0.12471616418477956
100,0.12516438016708123,0.1253178120447999
101,0.12510466668524076,0.12516635636538934
102,0.1259061808076682,0.12607611075821956
103,0.12512592318752788,0.1251623241038619
104,0.12801023913919063,0.12793776974463797
105,0.12615211514551428,0.12651076767109415
106,0.12544315048625831,0.12553964609419144
107,0.12787116499976786,0.1277979240075834
108,0.12518346539074404,0.12516975689881726
109,0.12453864589072794,0.12466034929503152
110,0.12480873442556976,0.12481800410592722
111,0.12456424222692285,0.12467174488935033
112,0.12480246595445955,0.1247885108303877
113,0.12799644772750507,0.12794593736290744
114,0.12500361580682834,0.12497827638157491
115,0.12474120797380855,0.12480632380552106
116,0.12748636339475314,0.12767713731421027
117,0.12500361580682834,0.12497827638157491
118,0.12481022796548413,0.12486002495863907
119,0.12480001026556299,0.12484163380562215
120,0.12530691136967106,0.1252799617473876
121,0.1266642859269782,0.12662282674745431
122,0.12612621647780412,0.12630389769891937
