iteration,trainError,testError
0,0.12810793687008132,0.12820200184617347
1,0.12810793687008132,0.12820200184617347
2,0.12810793687008132,0.12820200184617347
3,0.12839382164136443,0.12849876334959393
4,0.12839439406399833,0.12850068877355797
5,0.12839439406399833,0.12850068877355797
6,0.12839439406399833,0.12850068877355797
7,0.12840582311749574,0.12853768940034982
8,0.12840087033754197,0.12853092388286902
9,0.12837616769903318,0.12849923359077217
10,0.12837299118271006,0.1284981701171699
11,0.12837683689181945,0.1284963741389665
12,0.1283874466919657,0.12851535777651307
13,0.12840324200969738,0.1285187580770771
14,0.12838885695232283,0.12851306118385752
15,0.128388069784081,0.12851162994492318
16,0.12839427987673674,0.12851678074765552
17,0.1283922641393488,0.12851654149073993
18,0.12837462674300526,0.1285121822859208
19,0.1283706278371625,0.12853000967969733
20,0.12840544878182986,0.12856196103927284
21,0.12839058855635058,0.12854188332603214
22,0.1283451720442695,0.12850200334903472
23,0.12838102838891646,0.12854160076793153
24,0.12838667700281867,0.12855094712935655
25,0.12838667700281867,0.12855094712935655
26,0.12838883006953467,0.1285511303868295
27,0.12838883006953467,0.1285511303868295
28,0.1282752338665269,0.12840130486688406
29,0.12827611271788078,0.1284066089293216
30,0.12828019225012274,0.12840824723743183
31,0.12827075464670515,0.12840611994182552
32,0.12827046055952795,0.12840568360200805
33,0.12819445424162187,0.12832197981842913
34,0.12821078046198628,0.12833548891733054
35,0.12821227133157637,0.1283132994305603
36,0.12821075728443043,0.1283125348908121
37,0.12821075728443043,0.1283125348908121
38,0.1281685829325978,0.12829823113463493
39,0.128173873256426,0.128302216922786
40,0.12816980431362587,0.12828257202521087
41,0.1281600194951192,0.12825945261785757
42,0.12815906576237954,0.1282589995771395
43,0.12814969386611721,0.12825203246083
44,0.12825786679152965,0.12838232925475876
45,0.1282214230119725,0.12834130682314898
46,0.12821892361193468,0.12834027070209972
47,0.12821984475914114,0.12833686786720272
48,0.12820658093182546,0.12831884186659873
49,0.12820642321880601,0.1283186571530662
50,0.12820553488967754,0.12831722819395075
51,0.12820841991188528,0.12832052791361823
52,0.12820493773386754,0.12832092314392568
