INpute layer 0
184
9
2

Error results for SA
---------------------------
iteration 0 1114.062
iteration 1 1113.879
iteration 2 1112.837
iteration 3 1112.523
iteration 4 1112.300
iteration 5 1112.260
iteration 6 1112.260
iteration 7 1112.100
iteration 8 1112.099
iteration 9 1112.099
iteration 10 1112.099
iteration 11 1113.284
iteration 12 1113.345
iteration 13 1113.345
iteration 14 1114.927
iteration 15 1114.901
iteration 16 1115.255
iteration 17 1115.746
iteration 18 1115.813
iteration 19 1115.880
iteration 20 1115.813
iteration 21 1115.878
iteration 22 1116.021
iteration 23 1116.012
iteration 24 1116.600
iteration 25 1116.600
iteration 26 1116.358
iteration 27 1116.042
iteration 28 1115.805
iteration 29 1115.805
iteration 30 1115.866
iteration 31 1115.866
iteration 32 1115.721
iteration 33 1115.721
iteration 34 1115.585
iteration 35 1115.521
iteration 36 1115.652
iteration 37 1115.652
iteration 38 1188.295
iteration 39 1188.287
iteration 40 1188.287
iteration 41 1188.417
iteration 42 1188.499
iteration 43 1189.176
iteration 44 1189.072
iteration 45 1189.072
iteration 46 1189.085
iteration 47 1189.082
iteration 48 1189.048
iteration 49 1189.048
iteration 50 1188.727
iteration 51 1188.732
iteration 52 1189.158
iteration 53 1188.519
iteration 54 1188.328
iteration 55 1188.391
iteration 56 1188.394
iteration 57 1188.131
iteration 58 1188.131
iteration 59 1188.113
iteration 60 1186.585
iteration 61 1186.585
iteration 62 1186.705
iteration 63 1186.568
iteration 64 1186.734
iteration 65 1186.568
iteration 66 1186.576
iteration 67 1186.664
iteration 68 1186.568
iteration 69 1186.587
iteration 70 1186.568
iteration 71 1185.341
iteration 72 1185.465
iteration 73 1185.341
iteration 74 1185.683
iteration 75 1185.341
iteration 76 1185.367
iteration 77 1185.550
iteration 78 1185.341
iteration 79 1185.290
iteration 80 1185.086
iteration 81 1185.001
iteration 82 1184.998
iteration 83 1184.994
iteration 84 1184.994
iteration 85 1185.171
iteration 86 1184.994
iteration 87 1184.994
iteration 88 1185.012
iteration 89 1184.994
iteration 90 1184.994
iteration 91 1184.994
iteration 92 1184.994
iteration 93 1185.506
iteration 94 1184.681
iteration 95 1184.790
iteration 96 1184.681
iteration 97 1184.688
iteration 98 1184.360
iteration 99 1184.413
iteration 100 1184.200
iteration 101 1184.337
iteration 102 1184.450
iteration 103 1184.326
iteration 104 1184.200
iteration 105 1183.970
iteration 106 1183.880
iteration 107 1185.625
iteration 108 1183.040
iteration 109 1183.817
iteration 110 1183.040
iteration 111 1183.024
iteration 112 1183.027
iteration 113 1182.980
iteration 114 1182.980
iteration 115 1178.608
iteration 116 1178.799
iteration 117 1179.375
iteration 118 1179.152
iteration 119 1178.725
iteration 120 1178.608
iteration 121 1178.608
iteration 122 1178.608
iteration 123 1178.691
iteration 124 1178.739
iteration 125 1178.608
iteration 126 1178.673
iteration 127 1178.580
iteration 128 1178.675
iteration 129 1178.749
iteration 130 1178.650
iteration 131 1178.580
iteration 132 1178.693
iteration 133 1178.558
iteration 134 1178.555
iteration 135 1178.595
iteration 136 1178.526
iteration 137 1178.332
iteration 138 1178.374
iteration 139 1178.224
iteration 140 1178.224
iteration 141 1178.224
iteration 142 1178.283
iteration 143 1177.635
iteration 144 1177.757
iteration 145 1177.635
iteration 146 1177.516
iteration 147 1178.189
iteration 148 1177.516
iteration 149 1176.143
iteration 150 1176.140
iteration 151 1176.187
iteration 152 1176.082
iteration 153 1176.244
iteration 154 1175.576
iteration 155 1175.851
iteration 156 1175.804
iteration 157 1175.529
iteration 158 1175.426
iteration 159 1175.349
iteration 160 1175.245
iteration 161 1175.245
iteration 162 1175.240
iteration 163 1175.240
iteration 164 1175.240
iteration 165 1129.781
iteration 166 1129.909
iteration 167 1129.781
iteration 168 1129.781
iteration 169 1129.936
iteration 170 1129.967
iteration 171 1129.668
iteration 172 1129.668
iteration 173 1129.668
iteration 174 1129.758
iteration 175 1129.574
iteration 176 1130.813
iteration 177 1129.579
iteration 178 1129.590
iteration 179 1129.605
iteration 180 1129.091
iteration 181 1129.091
iteration 182 1129.091
iteration 183 1129.091
iteration 184 1129.025
iteration 185 1129.143
iteration 186 1129.025
iteration 187 1129.393
iteration 188 1128.984
iteration 189 1127.912
iteration 190 1128.027
iteration 191 1127.953
iteration 192 1127.966
iteration 193 1127.912
iteration 194 1128.448
iteration 195 1127.905
iteration 196 1127.900
iteration 197 1127.900
iteration 198 1128.128
iteration 199 1127.980
iteration 200 1127.786
iteration 201 1127.813
iteration 202 1127.791
iteration 203 1127.786
iteration 204 1127.863
iteration 205 1127.432
iteration 206 1127.306
iteration 207 1124.544
iteration 208 1124.591
iteration 209 1124.480
iteration 210 1125.653
iteration 211 1124.244
iteration 212 1124.240
iteration 213 1124.336
iteration 214 1124.225
iteration 215 1124.225
iteration 216 1124.208
iteration 217 1124.208
iteration 218 1124.635
iteration 219 1124.086
iteration 220 1124.021
iteration 221 1124.054
iteration 222 1124.021
iteration 223 1124.021
iteration 224 1125.427
iteration 225 1124.021
iteration 226 1123.962
iteration 227 1123.962
iteration 228 1123.962
iteration 229 1123.041
iteration 230 1121.259
iteration 231 1121.157
iteration 232 1121.159
iteration 233 1121.011
iteration 234 1121.044
iteration 235 1121.123
iteration 236 1120.784
iteration 237 1120.723
iteration 238 1120.767
iteration 239 1120.723
iteration 240 1121.105
iteration 241 1120.718
iteration 242 1121.241
iteration 243 1121.094
iteration 244 1120.593
iteration 245 1120.598
iteration 246 1120.479
iteration 247 1120.063
iteration 248 1120.046
iteration 249 1120.144
iteration 250 1120.498
iteration 251 1120.015
iteration 252 1120.015
iteration 253 1120.058
iteration 254 1120.015
iteration 255 1119.900
iteration 256 1119.897
iteration 257 1119.384
iteration 258 1119.334
iteration 259 1119.334
iteration 260 1119.374
iteration 261 1119.314
iteration 262 1119.314
iteration 263 1119.314
iteration 264 1119.314
iteration 265 1119.314
iteration 266 1119.351
iteration 267 1119.366
iteration 268 1119.683
iteration 269 1119.314
iteration 270 1119.020
iteration 271 1119.020
iteration 272 1119.038
iteration 273 1118.175
iteration 274 1118.106
iteration 275 1118.185
iteration 276 1118.126
iteration 277 1118.219
iteration 278 1118.104
iteration 279 1118.320
iteration 280 1118.173
iteration 281 1117.187
iteration 282 1117.187
iteration 283 1117.140
iteration 284 1116.955
iteration 285 1116.948
iteration 286 1116.948
iteration 287 1117.293
iteration 288 1116.958
iteration 289 1118.738
iteration 290 1116.982
iteration 291 1116.996
iteration 292 1117.014
iteration 293 1117.132
iteration 294 1117.030
iteration 295 1116.955
iteration 296 1116.770
iteration 297 1116.770
iteration 298 1116.774
iteration 299 1116.770
iteration 300 1116.866
iteration 301 1117.438
iteration 302 1116.770
iteration 303 1116.387
iteration 304 1117.200
iteration 305 1117.791
iteration 306 1116.387
iteration 307 1116.375
iteration 308 1116.415
iteration 309 1115.425
iteration 310 1115.486
iteration 311 1115.543
iteration 312 1115.425
iteration 313 1115.533
iteration 314 1115.261
iteration 315 1114.852
iteration 316 1114.825
iteration 317 1114.986
iteration 318 1114.571
iteration 319 1114.775
iteration 320 1114.557
iteration 321 1114.633
iteration 322 1114.560
iteration 323 1113.787
iteration 324 1112.896
iteration 325 1112.920
iteration 326 1113.177
iteration 327 1113.006
iteration 328 1112.859
iteration 329 1112.876
iteration 330 1112.859
iteration 331 1112.681
iteration 332 1112.605
iteration 333 1112.818
iteration 334 1113.813
iteration 335 1112.438
iteration 336 1112.438
iteration 337 1112.407
iteration 338 1112.425
iteration 339 1112.500
iteration 340 1112.557
iteration 341 1112.684
iteration 342 1112.373
iteration 343 1112.373
iteration 344 1112.438
iteration 345 1112.407
iteration 346 1112.051
iteration 347 1112.143
iteration 348 1112.195
iteration 349 1112.020
iteration 350 1112.081
iteration 351 1112.568
iteration 352 1111.957
iteration 353 1111.958
iteration 354 1111.982
iteration 355 1112.246
iteration 356 1111.880
iteration 357 1111.584
iteration 358 1110.839
iteration 359 1110.803
iteration 360 1110.755
iteration 361 1110.294
iteration 362 1110.715
iteration 363 1111.221
iteration 364 1110.294
iteration 365 1109.549
iteration 366 1109.549
iteration 367 1109.535
iteration 368 1109.451
iteration 369 1108.964
iteration 370 1108.823
iteration 371 1110.444
iteration 372 1109.123
iteration 373 1109.594
iteration 374 1108.794
iteration 375 1108.794
iteration 376 1108.508
iteration 377 1108.747
iteration 378 1108.519
iteration 379 1108.662
iteration 380 1108.531
iteration 381 1108.400
iteration 382 1108.107
iteration 383 1108.247
iteration 384 1108.100
iteration 385 1107.260
iteration 386 1107.260
iteration 387 1108.032
iteration 388 1107.038
iteration 389 1107.273
iteration 390 1107.036
iteration 391 1111.452
iteration 392 1107.271
iteration 393 1107.036
iteration 394 1107.036
iteration 395 1107.334
iteration 396 1107.060
iteration 397 1107.036
iteration 398 1107.059
iteration 399 1107.036
iteration 400 1106.991
iteration 401 1106.999
iteration 402 1106.936
iteration 403 1106.936
iteration 404 1106.959
iteration 405 1107.520
iteration 406 1106.877
iteration 407 1106.819
iteration 408 1106.536
iteration 409 1106.265
iteration 410 1106.263
iteration 411 1106.263
iteration 412 1106.263
iteration 413 1106.282
iteration 414 1105.656
iteration 415 1105.656
iteration 416 1105.157
iteration 417 1105.157
iteration 418 1105.264
iteration 419 1105.126
iteration 420 1105.124
iteration 421 1105.590
iteration 422 1105.119
iteration 423 1106.180
iteration 424 1105.346
iteration 425 1105.238
iteration 426 1104.712
iteration 427 1105.120
iteration 428 1104.732
iteration 429 1104.708
iteration 430 1101.696
iteration 431 1101.030
iteration 432 1101.019
iteration 433 1101.020
iteration 434 1101.028
iteration 435 1101.018
iteration 436 1101.083
iteration 437 1101.003
iteration 438 1100.946
iteration 439 1100.946
iteration 440 1100.960
iteration 441 1100.943
iteration 442 1100.943
iteration 443 1100.943
iteration 444 1100.918
iteration 445 1101.050
iteration 446 1100.927
iteration 447 1100.918
iteration 448 1101.056
iteration 449 1101.387
iteration 450 1100.918
iteration 451 1100.646
iteration 452 1100.646
iteration 453 1100.646
iteration 454 1100.531
iteration 455 1100.341
iteration 456 1100.175
iteration 457 1100.163
iteration 458 1100.399
iteration 459 1100.221
iteration 460 1100.163
iteration 461 1100.298
iteration 462 1100.224
iteration 463 1100.208
iteration 464 1100.163
iteration 465 1100.096
iteration 466 1099.565
iteration 467 1099.468
iteration 468 1099.956
iteration 469 1099.468
iteration 470 1099.659
iteration 471 1099.440
iteration 472 1099.405
iteration 473 1099.424
iteration 474 1099.413
iteration 475 1099.143
iteration 476 1099.180
iteration 477 1099.657
iteration 478 1099.175
iteration 479 1099.221
iteration 480 1099.279
iteration 481 1098.910
iteration 482 1099.206
iteration 483 1098.910
iteration 484 1098.871
iteration 485 1098.871
iteration 486 1098.856
iteration 487 1101.029
iteration 488 1099.035
iteration 489 1098.856
iteration 490 1098.856
iteration 491 1098.842
iteration 492 1098.866
iteration 493 1098.874
iteration 494 1098.843
iteration 495 1098.842
iteration 496 1098.856
iteration 497 1100.824
iteration 498 1101.733
iteration 499 1098.884
iteration 500 1098.835
iteration 501 1098.837
iteration 502 1098.832
iteration 503 1099.116
iteration 504 1098.845
iteration 505 1098.826
iteration 506 1098.819
iteration 507 1101.588
iteration 508 1098.754
iteration 509 1098.371
iteration 510 1098.372
iteration 511 1098.488
iteration 512 1098.383
iteration 513 1098.371
iteration 514 1098.099
iteration 515 1098.296
iteration 516 1098.096
iteration 517 1098.135
iteration 518 1098.147
iteration 519 1098.085
iteration 520 1098.085
iteration 521 1098.085
