iteration,trainError,testError
0,0.12844566574914137,0.12826901895481035
1,0.12845289572768898,0.12827397687053166
2,0.12848727928972598,0.12831886917618462
3,0.12839945833560912,0.12823083043524242
4,0.12822998459798554,0.12804676171816753
5,0.12822638465263658,0.12804294548014716
6,0.12822562457236572,0.128043202447292
7,0.12822075974603678,0.128036342554645
8,0.12821571785959351,0.1280325501283994
9,0.12821779615209303,0.1280284264078653
10,0.1281820664775712,0.12798176160033503
11,0.12818210531843421,0.12798021967346332
12,0.12813953903151262,0.12791671917156963
13,0.1281444637619295,0.12792066516576284
14,0.12813953903151262,0.12791671917156963
15,0.12811264891303756,0.12788379055837526
16,0.12810463524804763,0.1278733992089346
17,0.12807065695290923,0.12781835889134732
18,0.12807547115353735,0.12782084789089632
19,0.12807756934682574,0.12782223487455965
20,0.12807065695290923,0.12781835889134732
21,0.12782242884502673,0.1277795804975562
22,0.12782425614582638,0.12778087362699994
23,0.12782242884502673,0.1277795804975562
24,0.12782242884502673,0.1277795804975562
25,0.12776207220707933,0.12773890300883317
26,0.12774071502666368,0.1276371138586914
27,0.12774217261237225,0.1276353044250609
28,0.12775131529800604,0.1276340434742042
29,0.12774071502666368,0.1276371138586914
30,0.12774662432915734,0.12763778434739442
31,0.12778194007468283,0.12767266717859296
32,0.12774071502666368,0.1276371138586914
33,0.12773824607460424,0.1276358945444981
34,0.12773824607460424,0.1276358945444981
35,0.12772963734682732,0.1276264131981697
36,0.12772427296021624,0.12764272871843138
37,0.12773932979263303,0.12763314601404369
38,0.1277241148722459,0.12764248772085418
39,0.12776482756659602,0.12767401482685853
40,0.12766387561701736,0.12760200660911397
41,0.12766467206928409,0.12773102464629035
42,0.127618250992689,0.12754699973832465
43,0.12755835359492693,0.12745715507760075
44,0.12753332918675273,0.12745700518874742
45,0.12753332918675273,0.12745700518874742
46,0.12746267509922005,0.1273997755910087
47,0.12733862942647584,0.1272806910701172
48,0.12734397006994824,0.1272893963799962
49,0.12745644132679326,0.12738856977760507
50,0.12730722796490712,0.12723602520194432
51,0.1272796392378949,0.12720190546831922
52,0.12725489729086745,0.12716689127199735
53,0.1272349837329066,0.12714295036736062
54,0.1272300634164447,0.12713721627452185
55,0.12720265932879263,0.12712512394700037
56,0.12721936270475317,0.12714740767844976
57,0.12720265932879263,0.12712512394700037
58,0.1272019992176804,0.12712545506641357
59,0.1272019992176804,0.12712545506641357
60,0.12718261533840128,0.12711331543527835
61,0.12718261533840128,0.12711331543527835
62,0.12720096056439076,0.12715811263142626
63,0.12719077435885234,0.12712247419457232
64,0.12717878690633222,0.12710975617196776
65,0.12720475766880132,0.12713267332281833
66,0.12717878690633222,0.12710975617196776
67,0.12720247786373043,0.12713904889415337
68,0.1270645013760695,0.12697226518293128
69,0.1270035797093806,0.12691215544901194
70,0.12698776088081287,0.12690191838706588
71,0.12711737419537303,0.12705509085578892
72,0.126973256669769,0.12690847492924387
73,0.1269742459304622,0.1269096668422059
74,0.126973256669769,0.12690847492924387
75,0.1269825667787701,0.12690939566034123
76,0.126973256669769,0.12690847492924387
77,0.1270086025751907,0.1269351633066418
78,0.126973256669769,0.12690847492924387
79,0.126973256669769,0.12690847492924387
80,0.12675743861126423,0.12665535710860934
81,0.12675743861126423,0.12665535710860934
82,0.12675743861126423,0.12665535710860934
83,0.12675743861126423,0.12665535710860934
84,0.12678156710869112,0.12668366533804992
85,0.12427370734935259,0.12422130862738684
86,0.12428683754103761,0.12424659097567518
87,0.12427267494139442,0.12422047712488803
88,0.12431700775817997,0.12430961203926492
89,0.12429935434379252,0.12424979910027288
90,0.12423172601904701,0.12418406358764472
91,0.12422975401473213,0.12418539193845399
92,0.12422975401473213,0.12418539193845399
93,0.12431796339073253,0.1242151664310224
94,0.12423059310705897,0.12418949328788016
95,0.12417545294408874,0.1241264124260142
96,0.1241883776421791,0.124131327438469
97,0.12418110628522276,0.12413063425444597
98,0.12417561238417017,0.12412654956595075
99,0.124144804014362,0.12411927760078963
100,0.12417766565126621,0.12412683561903139
101,0.1241149212278301,0.12404488740891542
102,0.124291145567888,0.12424025900850326
103,0.12420913331535295,0.12414022563201794
104,0.1241149212278301,0.12404488740891542
105,0.1241149212278301,0.12404488740891542
106,0.1241149212278301,0.12404488740891542
107,0.1241149212278301,0.12404488740891542
108,0.12422196194735745,0.1241400616219818
109,0.12406134274281796,0.12399282643024158
110,0.12405720144305028,0.12401746552618836
111,0.1240692362889435,0.12402421153881214
112,0.12405921409259162,0.1240083745170324
113,0.12404576182927456,0.12400088351512777
114,0.12405161384069655,0.12401932182226404
115,0.12403420183609935,0.12400223426013374
116,0.12403420183609935,0.12400223426013374
117,0.12377695093545203,0.1237165262720531
118,0.12377198100701324,0.12371647136287017
119,0.12460737491940883,0.12462053811946731
120,0.12381637778931175,0.1237479910916075
121,0.12376883702605812,0.12370178653932579
122,0.12376950508188161,0.12369973739278195
123,0.12376883702605812,0.12370178653932579
124,0.12374712883957241,0.12368702578856003
125,0.12374712883957241,0.12368702578856003
126,0.12380018232307077,0.1237218878036924
127,0.12374601013725006,0.12368102013438013
128,0.12374601013725006,0.12368102013438013
129,0.12388979197867714,0.12384531269556684
130,0.12374122941426027,0.12367585093096674
131,0.12374125816242472,0.1236760002995605
132,0.12376042206606973,0.12368783557184071
133,0.1237358675005003,0.12366232699334377
134,0.1237358675005003,0.12366232699334377
135,0.1242179998790471,0.12417411085912436
136,0.1237382176516818,0.12364893419751292
137,0.1237358675005003,0.12366232699334377
138,0.12370554710132249,0.12364782608718597
139,0.12365770004503111,0.12365909238506496
140,0.12369546466214029,0.12368325631560029
141,0.12370354907052561,0.12371208338730093
142,0.12365278103811837,0.12365982317017787
143,0.12365278103811837,0.12365982317017787
144,0.12359331508856583,0.123656210750391
145,0.12363722117289642,0.12369165636744049
146,0.12355286931408688,0.1236360165320139
147,0.12355963254157024,0.12364512047571237
148,0.12345470863896509,0.12362159937476559
149,0.12346727363946663,0.12361874955268685
150,0.12339510276939943,0.12356954054574289
151,0.12341421255465798,0.12360641417639352
152,0.12344867994375523,0.12363697646070693
153,0.12341683926477943,0.12356918680457758
154,0.12339510276939943,0.12356954054574289
155,0.12405915431989353,0.1242652111903395
156,0.12336680872763163,0.12354283109030113
157,0.12336680872763163,0.12354283109030113
158,0.12336680872763163,0.12354283109030113
159,0.12337115692972368,0.12354363228879872
160,0.12336398986276284,0.1235444923156228
161,0.12337237589938858,0.12353934852132466
162,0.12338808622437787,0.12355855116096076
163,0.12338859732778254,0.12356934117230976
164,0.12336595693850483,0.12354436854827236
165,0.12337107292402913,0.12354455429085434
166,0.12336398986276284,0.1235444923156228
167,0.12337901879220056,0.12355626061833265
168,0.12335984115068177,0.12353914619543227
169,0.12335984115068177,0.12353914619543227
170,0.12335984115068177,0.12353914619543227
171,0.12336273378249037,0.12354463871982531
172,0.12338721986986668,0.12352726517577241
173,0.12337699181762397,0.12355364291092673
174,0.12343974902328136,0.1236051969661759
175,0.12347823106583689,0.12359630193388474
176,0.12334219325225096,0.1235213810492252
177,0.12334219325225096,0.1235213810492252
178,0.12334219325225096,0.1235213810492252
179,0.123360020705209,0.1235106336075528
180,0.12334403274444733,0.12352831474858353
181,0.12333463517804058,0.12349556950417892
182,0.12333527246180571,0.12350022504023554
183,0.12336529085832859,0.12351195847633041
184,0.12333463517804058,0.12349556950417892
185,0.12333463517804058,0.12349556950417892
186,0.12337174198432029,0.1235327666229598
187,0.12333550139841859,0.12349779535898792
188,0.12344784813206446,0.12357831354009084
189,0.1233404021667131,0.12350684872543582
190,0.12333463517804058,0.12349556950417892
191,0.1233348989766345,0.12349228430880661
192,0.12335511481787229,0.12352829501293389
193,0.12329427270481465,0.1234532697508746
194,0.12329272301329261,0.1234536841460439
195,0.1232925224440407,0.1234440714335012
196,0.12305841748596535,0.12332421355102462
197,0.12305841748596535,0.12332421355102462
198,0.12304050846517323,0.12328505866229873
199,0.12303755408586112,0.12327559950837397
200,0.12302558745961906,0.1232592239667645
201,0.1230324949303993,0.12325244701909331
202,0.12302558745961906,0.1232592239667645
203,0.1230281737221672,0.1232618759269442
204,0.12301289607925678,0.1232516386439885
205,0.12307104810621897,0.12327854202165421
206,0.12301289607925678,0.1232516386439885
207,0.12301568688549577,0.12326532353801942
208,0.12302523512386988,0.12324591245579188
209,0.12301392078606563,0.12326333288049929
210,0.12304844054232694,0.12328047049790863
211,0.12296326168183067,0.12313272224154347
212,0.1229752961632674,0.12314471775765204
213,0.12296236768391221,0.12313211319882215
214,0.12296452780389432,0.12313791718004409
215,0.12296117305448596,0.12313167651987343
216,0.1229200979520205,0.12309620050235559
217,0.1229200979520205,0.12309620050235559
218,0.12292224203077917,0.12309813692420102
219,0.1229200979520205,0.12309620050235559
220,0.12289044828931328,0.12307355194535893
221,0.12289545870532609,0.12308761980686024
222,0.12278057909686044,0.12295397299877021
