INpute layer 0
184
9
2

Error results for GA
---------------------------
iteration 0 1133.796
iteration 1 1106.868
iteration 2 1110.521
iteration 3 1162.883
iteration 4 1129.736
iteration 5 1125.079
iteration 6 1128.554
iteration 7 1156.450
iteration 8 1172.423
iteration 9 1132.392
iteration 10 1136.138
iteration 11 1155.463
iteration 12 1134.857
iteration 13 1149.147
iteration 14 1135.898
iteration 15 1145.732
iteration 16 1120.195
iteration 17 1123.683
iteration 18 1123.060
iteration 19 1143.865
iteration 20 1140.669
iteration 21 1132.413
iteration 22 1136.715
iteration 23 1192.017
iteration 24 1188.865
iteration 25 1168.990
iteration 26 1158.784
iteration 27 1126.510
iteration 28 1161.918
iteration 29 1118.783
iteration 30 1121.825
iteration 31 1138.410
iteration 32 1134.733
iteration 33 1132.027
iteration 34 1125.450
iteration 35 1125.575
iteration 36 1113.937
iteration 37 1124.576
iteration 38 1123.557
iteration 39 1106.820
iteration 40 1144.360
iteration 41 1159.341
iteration 42 1108.682
iteration 43 1135.128
iteration 44 1159.339
iteration 45 1109.881
iteration 46 1176.611
iteration 47 1127.852
iteration 48 1109.216
iteration 49 1128.639
iteration 50 1104.088
iteration 51 1188.313
iteration 52 1111.753
iteration 53 1135.954
iteration 54 1115.521
iteration 55 1104.887
iteration 56 1121.971
iteration 57 1109.350
iteration 58 1116.559
iteration 59 1112.701
iteration 60 1111.507
iteration 61 1118.359
iteration 62 1109.319
iteration 63 1112.635
iteration 64 1132.664
iteration 65 1132.727
iteration 66 1143.154
iteration 67 1148.850
iteration 68 1119.694
iteration 69 1120.102
iteration 70 1110.057
iteration 71 1110.603
iteration 72 1111.280
iteration 73 1111.453
iteration 74 1113.264
iteration 75 1130.451
iteration 76 1110.584
iteration 77 1114.397
iteration 78 1106.351
iteration 79 1133.607
iteration 80 1114.835
iteration 81 1138.293
iteration 82 1113.032
iteration 83 1145.865
iteration 84 1111.175
iteration 85 1129.304
iteration 86 1120.025
iteration 87 1109.412
iteration 88 1120.043
iteration 89 1124.768
iteration 90 1109.288
iteration 91 1111.693
iteration 92 1109.520
iteration 93 1119.197
iteration 94 1116.248
iteration 95 1143.597
iteration 96 1110.005
iteration 97 1118.654
iteration 98 1116.105
iteration 99 1114.668
iteration 100 1108.831
iteration 101 1110.730
iteration 102 1112.579
iteration 103 1117.460
iteration 104 1113.353
iteration 105 1109.898
iteration 106 1109.632
iteration 107 1110.204
iteration 108 1111.581
iteration 109 1110.667
iteration 110 1110.150
iteration 111 1116.292
iteration 112 1103.866
iteration 113 1120.272
iteration 114 1108.642
iteration 115 1108.768
iteration 116 1114.354
iteration 117 1122.344
iteration 118 1121.166
iteration 119 1122.937
iteration 120 1110.607
iteration 121 1106.105
iteration 122 1114.986
iteration 123 1109.072
iteration 124 1114.057
iteration 125 1116.729
iteration 126 1110.454
iteration 127 1107.880
iteration 128 1111.499
iteration 129 1122.417
iteration 130 1113.282
iteration 131 1107.495
iteration 132 1114.891
iteration 133 1106.929
iteration 134 1121.202
iteration 135 1111.856
iteration 136 1110.622
iteration 137 1112.267
iteration 138 1110.159
iteration 139 1112.182
iteration 140 1109.221
iteration 141 1112.876
iteration 142 1110.465
iteration 143 1113.531
iteration 144 1116.468
iteration 145 1114.510
iteration 146 1108.382
iteration 147 1108.121
iteration 148 1112.265
iteration 149 1147.198
iteration 150 1116.773
iteration 151 1116.056
iteration 152 1126.147
iteration 153 1114.479
iteration 154 1125.301
iteration 155 1125.523
iteration 156 1110.069
iteration 157 1115.214
iteration 158 1103.463
iteration 159 1113.286
iteration 160 1111.282
iteration 161 1116.506
iteration 162 1112.239
iteration 163 1117.332
iteration 164 1109.510
iteration 165 1111.226
iteration 166 1110.526
iteration 167 1118.511
iteration 168 1110.418
iteration 169 1104.490
iteration 170 1140.043
iteration 171 1110.950
iteration 172 1126.130
iteration 173 1114.070
iteration 174 1110.216
iteration 175 1120.629
iteration 176 1109.302
iteration 177 1111.355
iteration 178 1109.725
iteration 179 1111.604
iteration 180 1105.148
iteration 181 1109.712
iteration 182 1131.972
iteration 183 1140.700
iteration 184 1109.059
iteration 185 1111.695
iteration 186 1108.781
iteration 187 1106.550
iteration 188 1106.582
iteration 189 1133.813
iteration 190 1111.621
iteration 191 1116.536
iteration 192 1115.506
iteration 193 1113.998
iteration 194 1112.315
iteration 195 1129.493
iteration 196 1113.641
iteration 197 1107.093
iteration 198 1113.795
iteration 199 1114.623
iteration 200 1109.446
iteration 201 1110.088
iteration 202 1112.108
iteration 203 1120.134
iteration 204 1111.785
iteration 205 1111.807
iteration 206 1139.365
iteration 207 1110.174
iteration 208 1111.830
iteration 209 1119.481
iteration 210 1111.914
iteration 211 1122.395
iteration 212 1110.884
iteration 213 1118.385
iteration 214 1111.194
iteration 215 1117.842
iteration 216 1122.736
iteration 217 1110.223
iteration 218 1125.471
iteration 219 1113.632
iteration 220 1127.216
iteration 221 1108.253
iteration 222 1109.583
iteration 223 1121.868
iteration 224 1125.105
iteration 225 1113.321
iteration 226 1111.224
iteration 227 1119.870
iteration 228 1108.984
iteration 229 1112.810
iteration 230 1120.683
iteration 231 1110.941
iteration 232 1117.179
iteration 233 1124.038
iteration 234 1133.002
iteration 235 1105.284
iteration 236 1107.683
iteration 237 1113.319
iteration 238 1106.203
iteration 239 1120.841
iteration 240 1106.152
iteration 241 1108.403
iteration 242 1115.777
iteration 243 1116.295
iteration 244 1105.615
iteration 245 1108.162
iteration 246 1120.765
iteration 247 1114.205
iteration 248 1111.733
iteration 249 1132.965
iteration 250 1126.251
iteration 251 1112.687
iteration 252 1123.731
iteration 253 1119.217
iteration 254 1114.193
iteration 255 1117.734
iteration 256 1113.065
iteration 257 1118.103
iteration 258 1118.010
iteration 259 1111.222
iteration 260 1111.104
iteration 261 1118.967
iteration 262 1113.837
iteration 263 1116.593
iteration 264 1108.042
iteration 265 1116.517
iteration 266 1123.435
iteration 267 1127.945
iteration 268 1107.657
iteration 269 1112.824
iteration 270 1129.833
iteration 271 1108.915
iteration 272 1103.362
iteration 273 1120.256
iteration 274 1101.866
iteration 275 1120.150
iteration 276 1114.689
iteration 277 1121.950
iteration 278 1105.350
iteration 279 1128.370
iteration 280 1115.294
iteration 281 1103.066
iteration 282 1106.261
iteration 283 1118.375
iteration 284 1109.497
iteration 285 1106.984
iteration 286 1118.072
iteration 287 1104.125
iteration 288 1117.594
iteration 289 1114.769
iteration 290 1109.796
iteration 291 1112.047
iteration 292 1101.972
iteration 293 1109.936
iteration 294 1102.504
iteration 295 1102.190
iteration 296 1110.236
iteration 297 1113.414
iteration 298 1102.594
iteration 299 1106.500
iteration 300 1102.000
iteration 301 1103.927
iteration 302 1109.038
iteration 303 1105.239
iteration 304 1107.844
iteration 305 1107.821
iteration 306 1105.881
iteration 307 1102.920
iteration 308 1102.866
iteration 309 1112.958
iteration 310 1118.384
iteration 311 1105.111
iteration 312 1104.387
iteration 313 1113.666
iteration 314 1100.264
iteration 315 1120.824
iteration 316 1102.553
iteration 317 1108.809
iteration 318 1103.673
iteration 319 1106.042
iteration 320 1120.771
iteration 321 1106.462
iteration 322 1115.067
iteration 323 1112.305
iteration 324 1098.290
iteration 325 1101.628
iteration 326 1103.559
iteration 327 1107.474
iteration 328 1109.452
iteration 329 1102.091
iteration 330 1109.968
iteration 331 1086.090
iteration 332 1101.625
iteration 333 1122.937
iteration 334 1108.346
iteration 335 1093.963
iteration 336 1108.942
iteration 337 1108.345
iteration 338 1111.860
iteration 339 1132.933
iteration 340 1095.820
iteration 341 1113.266
iteration 342 1109.840
iteration 343 1107.661
iteration 344 1113.404
iteration 345 1117.612
iteration 346 1104.895
iteration 347 1108.340
iteration 348 1104.949
iteration 349 1118.858
iteration 350 1106.433
iteration 351 1106.812
iteration 352 1124.186
iteration 353 1106.446
iteration 354 1113.038
iteration 355 1112.368
iteration 356 1104.529
iteration 357 1106.349
iteration 358 1105.885
iteration 359 1116.032
iteration 360 1124.349
iteration 361 1107.803
iteration 362 1105.507
iteration 363 1111.908
iteration 364 1109.680
iteration 365 1111.978
iteration 366 1116.128
iteration 367 1121.955
iteration 368 1110.731
iteration 369 1100.960
iteration 370 1112.492
iteration 371 1105.311
iteration 372 1103.117
iteration 373 1146.030
iteration 374 1107.616
iteration 375 1116.804
iteration 376 1113.187
iteration 377 1115.740
iteration 378 1101.805
iteration 379 1109.221
iteration 380 1113.040
iteration 381 1116.068
iteration 382 1116.673
iteration 383 1098.024
iteration 384 1113.132
iteration 385 1102.105
iteration 386 1117.384
iteration 387 1133.589
iteration 388 1109.188
iteration 389 1116.294
iteration 390 1109.681
iteration 391 1103.012
iteration 392 1101.870
iteration 393 1108.304
iteration 394 1111.716
iteration 395 1114.769
iteration 396 1111.192
iteration 397 1120.984
iteration 398 1116.854
iteration 399 1108.300
iteration 400 1114.555
iteration 401 1113.100
iteration 402 1105.069
iteration 403 1116.008
iteration 404 1103.867
iteration 405 1102.534
iteration 406 1111.228
iteration 407 1108.747
iteration 408 1101.910
iteration 409 1111.363
iteration 410 1105.628
iteration 411 1105.465
iteration 412 1129.298
iteration 413 1106.295
iteration 414 1106.355
iteration 415 1105.312
iteration 416 1116.468
iteration 417 1105.313
iteration 418 1097.464
iteration 419 1110.992
iteration 420 1105.885
iteration 421 1107.589
iteration 422 1101.196
iteration 423 1105.112
iteration 424 1103.886
iteration 425 1113.844
iteration 426 1105.225
iteration 427 1106.701
iteration 428 1104.822
iteration 429 1112.486
iteration 430 1120.325
iteration 431 1104.526
iteration 432 1107.266
iteration 433 1105.105
iteration 434 1105.897
iteration 435 1108.455
iteration 436 1111.120
iteration 437 1142.833
iteration 438 1107.913
iteration 439 1116.782
iteration 440 1104.976
iteration 441 1171.374
iteration 442 1161.348
iteration 443 1114.710
iteration 444 1113.619
iteration 445 1102.968
iteration 446 1108.826
iteration 447 1107.112
iteration 448 1102.895
iteration 449 1111.706
iteration 450 1114.948
iteration 451 1143.984
iteration 452 1107.262
iteration 453 1110.824
iteration 454 1108.140
iteration 455 1121.375
iteration 456 1112.644
iteration 457 1106.041
iteration 458 1111.740
iteration 459 1105.991
iteration 460 1119.623
iteration 461 1107.231
iteration 462 1106.220
iteration 463 1111.448
iteration 464 1118.830
iteration 465 1116.253
iteration 466 1112.396
iteration 467 1115.786
iteration 468 1121.181
iteration 469 1115.407
iteration 470 1199.470
iteration 471 1111.488
iteration 472 1111.808
iteration 473 1131.970
iteration 474 1111.436
iteration 475 1113.632
iteration 476 1115.727
iteration 477 1116.962
iteration 478 1165.506
iteration 479 1164.534
iteration 480 1111.993
iteration 481 1116.946
iteration 482 1120.082
iteration 483 1122.999
iteration 484 1107.270
iteration 485 1111.020
iteration 486 1113.112
iteration 487 1120.727
iteration 488 1104.004
iteration 489 1101.667
iteration 490 1106.029
iteration 491 1114.477
iteration 492 1110.851
iteration 493 1106.697
iteration 494 1109.449
iteration 495 1111.555
iteration 496 1106.533
iteration 497 1206.068
iteration 498 1205.679
iteration 499 1112.788
iteration 500 1117.699
iteration 501 1114.767
iteration 502 1112.759
iteration 503 1110.053
iteration 504 1113.009
iteration 505 1107.956
iteration 506 1102.708
iteration 507 1111.399
iteration 508 1110.939
iteration 509 1099.929
iteration 510 1103.905
iteration 511 1108.975
iteration 512 1113.765
iteration 513 1095.610
iteration 514 1101.435
iteration 515 1109.354
iteration 516 1102.433
iteration 517 1107.174
iteration 518 1112.608
iteration 519 1103.183
iteration 520 1115.376
iteration 521 1108.513
