INpute layer 0
184
9
2

Error results for GA
---------------------------
iteration 0 1111.903
iteration 1 1109.848
iteration 2 1136.490
iteration 3 1149.574
iteration 4 1148.264
iteration 5 1144.176
iteration 6 1114.881
iteration 7 1114.885
iteration 8 1118.034
iteration 9 1124.406
iteration 10 1148.218
iteration 11 1111.126
iteration 12 1109.625
iteration 13 1121.154
iteration 14 1109.588
iteration 15 1107.122
iteration 16 1148.921
iteration 17 1114.970
iteration 18 1091.377
iteration 19 1091.324
iteration 20 1119.777
iteration 21 1118.716
iteration 22 1106.092
iteration 23 1112.668
iteration 24 1120.648
iteration 25 1120.354
iteration 26 1121.231
iteration 27 1118.715
iteration 28 1107.692
iteration 29 1112.444
iteration 30 1121.054
iteration 31 1116.882
iteration 32 1113.257
iteration 33 1108.628
iteration 34 1110.193
iteration 35 1109.078
iteration 36 1128.257
iteration 37 1121.146
iteration 38 1120.691
iteration 39 1107.456
iteration 40 1107.451
iteration 41 1110.662
iteration 42 1109.964
iteration 43 1109.774
iteration 44 1114.258
iteration 45 1112.228
iteration 46 1109.194
iteration 47 1112.982
iteration 48 1109.895
iteration 49 1113.405
iteration 50 1108.846
iteration 51 1108.794
iteration 52 1108.737
iteration 53 1108.201
iteration 54 1111.696
iteration 55 1111.839
iteration 56 1108.230
iteration 57 1110.875
iteration 58 1111.040
iteration 59 1109.541
iteration 60 1111.070
iteration 61 1108.754
iteration 62 1112.009
iteration 63 1110.151
iteration 64 1108.117
iteration 65 1112.168
iteration 66 1111.123
iteration 67 1108.465
iteration 68 1112.105
iteration 69 1110.975
iteration 70 1111.208
iteration 71 1109.220
iteration 72 1109.134
iteration 73 1112.251
iteration 74 1111.468
iteration 75 1110.750
iteration 76 1111.140
iteration 77 1111.320
iteration 78 1112.307
iteration 79 1111.646
iteration 80 1109.025
iteration 81 1109.438
iteration 82 1111.817
iteration 83 1112.154
iteration 84 1113.152
iteration 85 1110.233
iteration 86 1109.918
iteration 87 1109.912
iteration 88 1109.486
iteration 89 1109.621
iteration 90 1111.310
iteration 91 1108.401
iteration 92 1107.840
iteration 93 1107.833
iteration 94 1108.405
iteration 95 1110.365
iteration 96 1111.660
iteration 97 1111.818
iteration 98 1111.137
iteration 99 1109.296
iteration 100 1129.695
iteration 101 1107.374
iteration 102 1109.303
iteration 103 1107.900
iteration 104 1111.296
iteration 105 1111.455
iteration 106 1111.287
iteration 107 1110.464
iteration 108 1110.119
iteration 109 1112.437
iteration 110 1110.126
iteration 111 1109.243
iteration 112 1111.552
iteration 113 1109.705
iteration 114 1110.380
iteration 115 1110.089
iteration 116 1108.566
iteration 117 1111.550
iteration 118 1109.298
iteration 119 1110.460
iteration 120 1107.575
iteration 121 1111.849
iteration 122 1111.953
iteration 123 1110.228
iteration 124 1110.418
iteration 125 1109.284
iteration 126 1111.522
iteration 127 1111.100
iteration 128 1110.614
iteration 129 1110.394
iteration 130 1110.194
iteration 131 1111.067
iteration 132 1111.847
iteration 133 1109.117
iteration 134 1107.006
iteration 135 1109.322
iteration 136 1109.154
iteration 137 1106.917
iteration 138 1111.803
iteration 139 1111.601
iteration 140 1110.736
iteration 141 1110.630
iteration 142 1111.513
iteration 143 1111.944
iteration 144 1107.877
iteration 145 1110.130
iteration 146 1111.403
iteration 147 1110.697
iteration 148 1110.199
iteration 149 1109.465
iteration 150 1111.635
iteration 151 1109.613
iteration 152 1111.038
iteration 153 1110.824
iteration 154 1107.922
iteration 155 1110.344
iteration 156 1108.191
iteration 157 1108.912
iteration 158 1109.078
iteration 159 1109.085
iteration 160 1108.914
iteration 161 1109.324
iteration 162 1109.102
iteration 163 1109.070
iteration 164 1171.918
iteration 165 1109.931
iteration 166 1109.419
iteration 167 1109.925
iteration 168 1109.086
iteration 169 1108.820
iteration 170 1108.835
iteration 171 1109.476
iteration 172 1108.645
iteration 173 1109.621
iteration 174 1109.191
iteration 175 1109.056
iteration 176 1109.807
iteration 177 1109.248
iteration 178 1109.700
iteration 179 1109.804
iteration 180 1109.287
iteration 181 1109.266
iteration 182 1109.245
iteration 183 1109.833
iteration 184 1109.802
iteration 185 1109.445
iteration 186 1109.824
iteration 187 1110.008
iteration 188 1108.792
iteration 189 1108.694
iteration 190 1109.267
iteration 191 1109.427
iteration 192 1109.681
iteration 193 1108.723
iteration 194 1108.787
iteration 195 1109.636
iteration 196 1109.636
iteration 197 1109.660
iteration 198 1109.975
iteration 199 1108.755
iteration 200 1108.493
iteration 201 1108.684
iteration 202 1111.246
iteration 203 1108.852
iteration 204 1109.819
iteration 205 1109.568
iteration 206 1108.842
iteration 207 1109.138
iteration 208 1109.545
iteration 209 1109.280
iteration 210 1109.838
iteration 211 1109.459
iteration 212 1111.303
iteration 213 1109.285
iteration 214 1109.719
iteration 215 1109.459
iteration 216 1108.976
iteration 217 1109.771
iteration 218 1109.785
iteration 219 1109.763
iteration 220 1108.599
iteration 221 1108.394
iteration 222 1109.716
iteration 223 1108.913
iteration 224 1109.684
iteration 225 1109.344
iteration 226 1108.885
iteration 227 1108.767
iteration 228 1110.361
iteration 229 1110.038
iteration 230 1109.251
iteration 231 1108.731
iteration 232 1109.210
iteration 233 1109.064
iteration 234 1109.757
iteration 235 1109.107
iteration 236 1108.536
iteration 237 1108.706
iteration 238 1109.775
iteration 239 1109.913
iteration 240 1108.511
iteration 241 1108.677
iteration 242 1108.677
iteration 243 1108.859
iteration 244 1110.010
iteration 245 1108.837
iteration 246 1109.996
iteration 247 1109.411
iteration 248 1109.144
iteration 249 1108.129
iteration 250 1108.894
iteration 251 1109.156
iteration 252 1109.291
iteration 253 1109.464
iteration 254 1109.043
iteration 255 1112.859
iteration 256 1110.829
iteration 257 1110.308
iteration 258 1109.305
iteration 259 1109.780
iteration 260 1109.072
iteration 261 1109.297
iteration 262 1109.025
iteration 263 1110.044
iteration 264 1110.037
iteration 265 1107.584
iteration 266 1109.861
iteration 267 1109.122
iteration 268 1109.094
iteration 269 1109.238
iteration 270 1108.988
iteration 271 1108.952
iteration 272 1109.008
iteration 273 1112.953
iteration 274 1108.944
iteration 275 1109.284
iteration 276 1107.980
iteration 277 1108.972
iteration 278 1113.197
iteration 279 1107.974
iteration 280 1166.313
iteration 281 1108.318
iteration 282 1109.663
iteration 283 1166.255
iteration 284 1109.246
iteration 285 1113.315
iteration 286 1109.138
iteration 287 1143.456
iteration 288 1117.106
iteration 289 1110.214
iteration 290 1112.726
iteration 291 1109.081
iteration 292 1107.990
iteration 293 1143.434
iteration 294 1109.545
iteration 295 1108.738
iteration 296 1141.548
iteration 297 1141.548
iteration 298 1108.923
iteration 299 1109.467
iteration 300 1108.799
iteration 301 1108.905
iteration 302 1108.993
iteration 303 1143.219
iteration 304 1142.988
iteration 305 1108.600
iteration 306 1143.034
iteration 307 1109.175
iteration 308 1109.372
iteration 309 1108.830
iteration 310 1142.991
iteration 311 1109.142
iteration 312 1109.117
iteration 313 1114.441
iteration 314 1114.408
iteration 315 1108.814
iteration 316 1109.219
iteration 317 1114.449
iteration 318 1143.176
iteration 319 1109.617
iteration 320 1143.242
iteration 321 1110.358
iteration 322 1110.238
iteration 323 1109.683
iteration 324 1142.933
iteration 325 1108.950
iteration 326 1109.365
iteration 327 1108.579
iteration 328 1109.668
iteration 329 1109.067
iteration 330 1111.657
iteration 331 1109.206
iteration 332 1110.463
iteration 333 1109.705
iteration 334 1144.501
iteration 335 1109.449
iteration 336 1109.223
iteration 337 1112.670
iteration 338 1109.195
iteration 339 1109.413
iteration 340 1109.155
iteration 341 1109.321
iteration 342 1114.850
iteration 343 1109.657
iteration 344 1109.180
iteration 345 1109.179
iteration 346 1108.987
iteration 347 1109.181
iteration 348 1111.886
iteration 349 1109.275
iteration 350 1109.962
iteration 351 1111.560
iteration 352 1114.861
iteration 353 1111.664
iteration 354 1108.726
iteration 355 1108.865
iteration 356 1109.046
iteration 357 1108.989
iteration 358 1109.520
iteration 359 1109.610
iteration 360 1109.875
iteration 361 1109.619
iteration 362 1108.508
iteration 363 1109.557
iteration 364 1113.602
iteration 365 1109.561
iteration 366 1111.538
iteration 367 1109.825
iteration 368 1109.755
iteration 369 1108.560
iteration 370 1111.571
iteration 371 1108.007
iteration 372 1112.328
iteration 373 1110.442
iteration 374 1112.058
iteration 375 1111.724
iteration 376 1109.308
iteration 377 1111.167
iteration 378 1112.820
iteration 379 1112.488
iteration 380 1112.372
iteration 381 1111.982
iteration 382 1110.773
iteration 383 1112.228
iteration 384 1108.243
iteration 385 1110.154
iteration 386 1111.850
iteration 387 1112.285
iteration 388 1110.764
iteration 389 1112.573
iteration 390 1113.533
iteration 391 1112.040
iteration 392 1112.613
iteration 393 1112.498
iteration 394 1112.273
iteration 395 1111.687
iteration 396 1112.289
iteration 397 1112.300
iteration 398 1113.650
iteration 399 1112.284
iteration 400 1112.191
iteration 401 1112.348
iteration 402 1111.850
iteration 403 1112.520
iteration 404 1111.916
iteration 405 1112.139
iteration 406 1113.587
iteration 407 1112.151
iteration 408 1112.986
iteration 409 1111.272
iteration 410 1111.727
iteration 411 1112.675
iteration 412 1111.367
iteration 413 1111.240
iteration 414 1111.988
iteration 415 1112.037
iteration 416 1112.258
iteration 417 1111.345
iteration 418 1111.782
iteration 419 1112.360
iteration 420 1112.326
iteration 421 1113.744
iteration 422 1113.143
iteration 423 1113.995
iteration 424 1111.896
iteration 425 1109.364
iteration 426 1112.035
iteration 427 1112.812
iteration 428 1112.812
iteration 429 1112.008
iteration 430 1111.735
iteration 431 1130.179
iteration 432 1128.502
iteration 433 1111.611
iteration 434 1113.470
iteration 435 1113.469
iteration 436 1112.254
iteration 437 1112.409
iteration 438 1112.555
iteration 439 1112.216
iteration 440 1112.572
iteration 441 1112.255
iteration 442 1108.110
iteration 443 1113.132
iteration 444 1112.512
iteration 445 1112.376
iteration 446 1112.901
iteration 447 1111.821
iteration 448 1112.520
iteration 449 1110.981
iteration 450 1111.157
iteration 451 1111.091
iteration 452 1112.266
iteration 453 1110.146
iteration 454 1111.993
iteration 455 1112.004
iteration 456 1110.391
iteration 457 1112.022
iteration 458 1110.160
iteration 459 1112.399
iteration 460 1112.854
iteration 461 1111.686
iteration 462 1112.617
iteration 463 1112.614
iteration 464 1111.735
iteration 465 1112.447
iteration 466 1112.205
iteration 467 1110.132
iteration 468 1110.676
iteration 469 1110.260
iteration 470 1110.673
iteration 471 1110.768
iteration 472 1110.175
iteration 473 1112.894
iteration 474 1110.815
iteration 475 1110.121
iteration 476 1111.259
iteration 477 1109.396
iteration 478 1111.848
iteration 479 1111.071
iteration 480 1109.506
iteration 481 1110.548
iteration 482 1112.218
iteration 483 1110.154
iteration 484 1109.872
iteration 485 1111.916
iteration 486 1110.641
iteration 487 1111.682
iteration 488 1112.967
iteration 489 1112.416
iteration 490 1109.830
iteration 491 1110.510
iteration 492 1112.979
iteration 493 1109.947
iteration 494 1110.036
iteration 495 1109.301
iteration 496 1110.283
iteration 497 1113.475
iteration 498 1109.505
iteration 499 1153.035
iteration 500 1153.929
iteration 501 1108.902
iteration 502 1162.536
iteration 503 1109.159
iteration 504 1108.609
iteration 505 1110.276
iteration 506 1108.576
iteration 507 1109.959
iteration 508 1109.501
iteration 509 1108.492
iteration 510 1109.959
iteration 511 1108.535
iteration 512 1108.744
iteration 513 1113.176
iteration 514 1109.457
iteration 515 1110.115
iteration 516 1111.374
iteration 517 1109.904
iteration 518 1110.640
iteration 519 1109.362
iteration 520 1109.583
iteration 521 1108.720
