iteration,trainError,testError
0,0.12627802670477958,0.1265399235663847
1,0.13103251197680424,0.13108823597094646
2,0.12635360734481488,0.1264234148065762
3,0.12688588673184756,0.1267995500999721
4,0.12540419482087037,0.12550355098146693
5,0.12894674095509112,0.12921862476306067
6,0.1259092729039703,0.1258593857570609
7,0.1279956482971586,0.12804804563471592
8,0.13103035067222196,0.13102172376235086
9,0.1310379291569667,0.1310268150830423
10,0.1310380070194271,0.13102692270288885
11,0.1254309796261241,0.12547975433643907
12,0.13023193207839914,0.1303253512968863
13,0.13023162005982145,0.1303161665501294
14,0.12499994632867782,0.12500354084327542
15,0.13105583015689762,0.13105221565367528
16,0.1249606336631945,0.12494921637528489
17,0.12965412697334147,0.1296711070740407
18,0.12514405805899412,0.12521670915702074
19,0.1251264683805842,0.12519407115308928
20,0.1310768709738403,0.1310632460194563
21,0.1296246422272095,0.130003562128793
22,0.12477349801982911,0.12472761385274672
23,0.13107405405687728,0.13105973208792362
24,0.1263210110877495,0.12642763039156857
25,0.12714398399415225,0.12771770419189885
26,0.12968378590242247,0.12997750026465335
27,0.12959353441406093,0.1299139300946466
28,0.12495461321525272,0.12491576756817097
29,0.1316654709530538,0.13155498506613028
30,0.1292242991586496,0.1294833881113285
31,0.13216735293556572,0.13196079400935937
32,0.12453556339641464,0.12448596639631149
33,0.1287821202716382,0.12880171693018932
34,0.13209446068368744,0.1319577981396364
35,0.12431274633320494,0.12426790251790573
36,0.12549380718913603,0.12554907550269195
37,0.13218261740204942,0.13206230162291493
38,0.13191749382024986,0.13165016873512816
39,0.12437003486513111,0.12433338989836573
40,0.1272107538486894,0.12709249254941865
41,0.1315466121408591,0.13137546472415185
42,0.12557749191382006,0.1258270395815085
43,0.12446379282755249,0.12441318381565807
44,0.12920422028196507,0.12924439227013587
45,0.13178966443655968,0.1315492826557615
46,0.12509674662604392,0.1251835602987339
47,0.12725181915023268,0.12713146405099926
48,0.1254435198637552,0.12532941067932074
49,0.1304829104297555,0.13098990293721402
50,0.12632273603932173,0.12637583676095282
51,0.12552037724883813,0.1255778689404345
52,0.12529493562718172,0.12521137132205584
53,0.13223986948406555,0.13216646179746222
54,0.12894078221542593,0.12889193449781808
55,0.1252621315546693,0.12515063891272582
56,0.12899291267856436,0.12893147496585197
