iteration,trainError,testError
0,0.12875006337303707,0.1290315603801467
1,0.12735638502525864,0.12743233941706095
2,0.12985635253893385,0.12967696927007755
3,0.12635604606576165,0.12639350128411683
4,0.12814084614199256,0.12809180567553666
5,0.13271449386368595,0.1322169121202413
6,0.1250140024446827,0.12498602073087577
7,0.13035605958554014,0.1303472159527983
8,0.12988112354711906,0.1299075970090357
9,0.13209231888911382,0.13203074706719822
10,0.12447547436309304,0.12420683786631949
11,0.12546628388871037,0.125334767004708
12,0.12568550955470653,0.1257901055710966
13,0.12902377905668524,0.12887700850552303
14,0.1269702148896879,0.12713529740564197
15,0.13058869863786124,0.130101008974828
16,0.12456673693958123,0.12454452535368683
17,0.13009421548197098,0.13007186609125543
18,0.12884562737130673,0.12887146259382842
19,0.1267610400788876,0.12675183383538222
20,0.126649313189641,0.1266211328026599
21,0.12832149512046223,0.12832770501863913
22,0.12719949550840573,0.12718404127037367
23,0.12576648253119002,0.12607579622587414
24,0.12494608906389941,0.12475210330885536
25,0.1250114455034139,0.1250017261066066
26,0.12711388519899935,0.12707038043813126
27,0.12634172364247498,0.12622444289356147
28,0.12690405289132997,0.12691132995607507
29,0.1268689688802564,0.12682518305148605
30,0.12718488772927355,0.12717304829665296
31,0.12657608232380488,0.12649258057386978
32,0.12824748836237104,0.1283911766441533
33,0.12690633864100137,0.12695929905776893
34,0.12667484655443864,0.12680035301418466
35,0.12718770490706802,0.1271570463027414
36,0.12722297246052838,0.12722256146110075
37,0.12557043818989017,0.1255909293792819
38,0.12698064864952419,0.126979101641101
39,0.12690758428510707,0.1269214615723429
40,0.12561498174660068,0.12556267158402146
41,0.12705175499405474,0.12704527580836453
42,0.1274848501916557,0.1274948143581519
43,0.12715897700786247,0.12717356793227436
44,0.12732125437382483,0.12736293308589902
45,0.12691144692073264,0.1268032042637308
46,0.12583507620418524,0.12585410451157028
47,0.1271740560666672,0.1271749132243873
48,0.12680525063084486,0.12674844128136203
49,0.12720205145231253,0.12715973031835914
50,0.13103666847308706,0.13101307254886543
51,0.12763042322796692,0.12762260262442884
52,0.12563269822903936,0.12562616327921727
53,0.12697423308620528,0.12692915730296206
54,0.1258355677193488,0.12587076284825116
55,0.12560923424345022,0.12562604115162726
56,0.12673457505769847,0.12671906272956687
57,0.12579180185726957,0.12587981925518626
58,0.12578845068518815,0.12583516379072912
59,0.12525467800707404,0.12527775492514343
60,0.12689707008631598,0.126906367900001
61,0.13111079248562585,0.13112437541825775
62,0.1268063113994318,0.126828871363313
63,0.12721619786628366,0.12736809747421493
64,0.12552712519635542,0.12552436308554807
65,0.1256790492746891,0.12570221593564804
66,0.13102939807328895,0.13100397076984754
67,0.12519896268703515,0.12523144024874922
68,0.12556374910863358,0.12563636398706704
69,0.12528699057469833,0.12531998516478834
70,0.12673258958629613,0.12690938046454528
71,0.12662542242167552,0.1266749226683359
72,0.125331002089154,0.1252912704482241
73,0.12707559329541293,0.12720791981749602
74,0.12561259710557224,0.12564828666740616
75,0.1254647569521196,0.12542378758223832
76,0.12557373292634105,0.12563954118658516
77,0.12539117803744218,0.12540931301801836
78,0.12721433916902328,0.12722280868437763
79,0.12528515355331613,0.12530640452059413
80,0.12555957996558295,0.1255878879771314
81,0.12557788402559625,0.12560872750198826
82,0.12658169197989041,0.1266693421719344
83,0.12677657449067414,0.12678590880251903
84,0.12542122613888657,0.12540995461048107
85,0.12589971226103128,0.1260314536280024
86,0.12561770006693113,0.12561104907048876
87,0.1256775971704154,0.12574586684315245
88,0.12544760251746923,0.12541110273571218
89,0.12545268636806953,0.12538168916421377
90,0.12552804525609623,0.12555477224708123
91,0.1271695547524803,0.12725733128337888
92,0.12669869077380363,0.12668609134022776
93,0.12592655414096415,0.12593343170637833
94,0.12588286155688164,0.1259908048600266
95,0.1255423978337946,0.12555471748826136
96,0.1257014309974235,0.12574457839185585
97,0.12567770855622765,0.12571505210467404
98,0.12551921252394135,0.1256497862917326
99,0.125855089851247,0.1258668393795541
100,0.12676187117838184,0.12683233248130016
101,0.12562934298980524,0.1256981452762492
102,0.12599781789054454,0.12600330687053587
103,0.126524437600386,0.12667450570868447
104,0.1257517718554247,0.12575867355963607
105,0.12611812709593426,0.12629294021383128
106,0.1269584180549716,0.1269664042406849
107,0.12595471257202878,0.12601982029355163
108,0.1257190812630582,0.1259036214708784
109,0.12566360705380958,0.12575866608634187
110,0.1255053391093522,0.12550521263566305
111,0.1267959975169056,0.12680642251447458
112,0.12565892294799696,0.12568823698203194
113,0.12636547230648415,0.1264683940848718
114,0.1251051440724917,0.1251089035659859
115,0.12569742814369428,0.1255789943526318
116,0.12554659932048817,0.1257581789228502
117,0.1264537061669492,0.12651862415272672
118,0.1257786043812675,0.12579953410453143
119,0.12586920524853865,0.12594866564933374
120,0.12474271616722324,0.12481290773060953
121,0.12644581477081485,0.12649576403373577
122,0.1262576908844491,0.12640337833651377
123,0.12566956298310678,0.12573262440803307
124,0.12547938752548174,0.12558391082334677
125,0.125431212553395,0.12550707557278282
126,0.1253900479072487,0.12552007885199418
127,0.12521276459847286,0.12522595551685942
128,0.12483905399832607,0.1249275851287502
129,0.12516902585001835,0.1251273939261191
130,0.12568790469986735,0.12576260479517176
131,0.12646631295426172,0.12668553038085542
132,0.12510285368368076,0.12513013220871114
133,0.12625417173288048,0.12645883875707753
134,0.12552079682264744,0.12575328125149185
135,0.12569490284004714,0.1257817483263495
136,0.12568428680951998,0.12573261862863655
137,0.1252791211989853,0.12527700696921948
138,0.12570320296051457,0.12574531706108388
139,0.12525240816358887,0.12529507377400803
140,0.1256266011231808,0.12575630617029154
141,0.12857938541735567,0.1287144077189768
142,0.12488104391088252,0.12488095742867229
143,0.12710221471703162,0.12733736527971198
144,0.12570192950773787,0.12573267770639515
145,0.1256493420476663,0.12580551992246625
146,0.12602995573245962,0.1260774887991826
147,0.12648559411620727,0.12663035964126165
148,0.12587372657454313,0.12608541155522734
149,0.12568795382242298,0.12579315665294563
150,0.12562074687633454,0.12566590917473988
151,0.12557476331641923,0.12564638743440418
152,0.12517231229275164,0.12527314465080666
153,0.1263581989964713,0.1263568860523175
154,0.12578639664232563,0.12612102564749078
155,0.12603120015516384,0.12618860913042176
156,0.12561933067107756,0.12566672050684646
157,0.126249528416008,0.1263689683086375
158,0.12574398179596039,0.12575609343947397
159,0.12631458354048689,0.12669991183734547
160,0.1257260982985227,0.12582799860278795
161,0.1256850991817915,0.1256608942156993
162,0.1267684771783768,0.12708617766573946
163,0.12621216432903204,0.12644622004257872
164,0.12591455776908025,0.12603004679358662
165,0.1260594714675435,0.12607640006671625
166,0.1258112790875176,0.12595084563571488
167,0.1256359088140949,0.12580867014424574
168,0.12578131898411665,0.12588466668132575
169,0.12572831929981895,0.12593663686772769
170,0.12571010481903952,0.1257620514070347
171,0.12576920745610765,0.12585358292409082
172,0.12590260994914865,0.12596642063165228
173,0.12629674491853216,0.12654100154079462
174,0.12561978011112593,0.12577172891616967
175,0.12568945171313403,0.12569891784518747
176,0.12582812216756814,0.1258427413619083
177,0.12646904555607744,0.1266682493211361
178,0.1257847321607118,0.12579430823039645
179,0.12630198793209588,0.12635096432910148
180,0.12568832670352326,0.12565200750470923
181,0.12805712162319224,0.12822990328921924
182,0.1259670136378554,0.1261091237520407
183,0.12724060827151873,0.12772142157692795
184,0.12650126894684768,0.1267126202052986
185,0.1259482034405082,0.1259877310438495
186,0.1258025861517754,0.1260065991242769
